SSN Prefix,Years Issued
460-05-####,1936-1950
460-06-####,1970-unknown
460-07-####,1936-1950
460-08-####,1971-unknown
460-09-####,1936-1950
460-10-####,1936-1950
460-11-####,1971-unknown
460-12-####,1936-1950
460-13-####,1972-unknown
460-14-####,1936-1950
460-15-####,1973-unknown
460-16-####,1936-1950
460-17-####,1973-unknown
460-18-####,1936-1950
460-19-####,1973-unknown
460-20-####,1936-1950
460-21-####,1973-unknown
460-22-####,1936-1950
460-23-####,1973-unknown
460-24-####,1936-1950
460-25-####,1974-unknown
460-26-####,1936-1950
460-27-####,1974-unknown
460-28-####,1936-1950
460-29-####,1974-unknown
460-30-####,1936-1950
460-31-####,1975-unknown
460-32-####,1936-1950
460-33-####,1975-unknown
460-34-####,1936-1950
460-35-####,1976-unknown
460-36-####,1936-1950
460-37-####,1976-unknown
460-38-####,1936-1950
460-39-####,1977-unknown
460-40-####,1936-1950
460-41-####,1977-unknown
460-42-####,1936-1950
460-43-####,1978-unknown
460-44-####,1936-1950
460-45-####,1979-unknown
460-46-####,1936-1950
460-47-####,1979-unknown
460-48-####,1936-1950
460-49-####,1980-unknown
460-50-####,1936-1950
460-51-####,1980-unknown
460-52-####,1951-unknown
460-53-####,1981-unknown
460-54-####,1952-unknown
460-55-####,1982-unknown
460-56-####,1953-unknown
460-57-####,1982-unknown
460-58-####,1954-unknown
460-59-####,1983-unknown
460-60-####,1955-unknown
460-61-####,1983-unknown
460-62-####,1956-unknown
460-63-####,1983-unknown
460-64-####,1956-unknown
460-65-####,1984-unknown
460-66-####,1957-unknown
460-67-####,1984-unknown
460-68-####,1959-unknown
460-69-####,1984-unknown
460-70-####,1960-unknown
460-71-####,1985-unknown
460-72-####,1961-unknown
460-73-####,1985-unknown
460-74-####,1962-unknown
460-75-####,1986-unknown
460-76-####,1963-unknown
460-77-####,1986-unknown
460-78-####,1963-unknown
460-79-####,1987-unknown
460-80-####,1963-unknown
460-81-####,1987-unknown
460-82-####,1964-unknown
460-83-####,1987-unknown
460-84-####,1965-unknown
460-85-####,1987-unknown
460-86-####,1965-unknown
460-87-####,1987-unknown
460-88-####,1966-unknown
460-89-####,1987-unknown
460-90-####,1966-unknown
460-91-####,1987-unknown
460-92-####,1966-unknown
460-93-####,1988-unknown
460-94-####,1967-unknown
460-95-####,1988-unknown
460-96-####,1968-unknown
460-97-####,1988-unknown
460-98-####,1968-unknown
460-99-####,1988-unknown
461-01-####,1936-1950
461-02-####,1969-unknown
461-03-####,1936-1950
461-04-####,1970-unknown
461-05-####,1936-1950
461-06-####,1970-unknown
461-07-####,1936-1950
461-08-####,1971-unknown
461-09-####,1936-1950
461-10-####,1936-1950
461-11-####,1971-unknown
461-12-####,1936-1950
461-13-####,1972-unknown
461-14-####,1936-1950
461-15-####,1973-unknown
461-16-####,1936-1950
461-17-####,1973-unknown
461-18-####,1936-1950
461-19-####,1973-unknown
461-20-####,1936-1950
461-21-####,1973-unknown
461-22-####,1936-1950
461-23-####,1973-unknown
461-24-####,1936-1950
461-25-####,1974-unknown
461-26-####,1936-1950
461-27-####,1974-unknown
461-28-####,1936-1950
461-29-####,1974-unknown
461-30-####,1936-1950
461-31-####,1975-unknown
461-32-####,1936-1950
461-33-####,1975-unknown
461-34-####,1936-1950
461-35-####,1976-unknown
461-36-####,1936-1950
461-37-####,1976-unknown
461-38-####,1936-1950
461-39-####,1977-unknown
461-40-####,1936-1950
461-41-####,1978-unknown
461-42-####,1936-1950
461-43-####,1978-unknown
461-44-####,1936-1950
461-45-####,1979-unknown
461-46-####,1936-1950
461-47-####,1979-unknown
461-48-####,1936-1950
461-49-####,1980-unknown
461-50-####,1936-1950
461-51-####,1981-unknown
461-52-####,1951-unknown
461-53-####,1981-unknown
461-54-####,1952-unknown
461-55-####,1982-unknown
461-56-####,1953-unknown
461-57-####,1982-unknown
461-58-####,1954-unknown
461-59-####,1983-unknown
461-60-####,1955-unknown
461-61-####,1983-unknown
461-62-####,1956-unknown
461-63-####,1983-unknown
461-64-####,1957-unknown
461-65-####,1984-unknown
461-66-####,1957-unknown
461-67-####,1984-unknown
461-68-####,1959-unknown
461-69-####,1984-unknown
461-70-####,1960-unknown
461-71-####,1985-unknown
461-72-####,1961-unknown
461-73-####,1985-unknown
461-74-####,1962-unknown
461-75-####,1986-unknown
461-76-####,1963-unknown
461-77-####,1986-unknown
461-78-####,1963-unknown
461-79-####,1987-unknown
461-80-####,1963-unknown
461-81-####,1987-unknown
461-82-####,1964-unknown
461-83-####,1987-unknown
461-84-####,1965-unknown
461-85-####,1987-unknown
461-86-####,1965-unknown
461-87-####,1987-unknown
461-88-####,1966-unknown
461-89-####,1987-unknown
461-90-####,1966-unknown
461-91-####,1987-unknown
461-92-####,1967-unknown
461-93-####,1988-unknown
461-94-####,1967-unknown
461-95-####,1988-unknown
461-96-####,1968-unknown
461-97-####,1988-unknown
461-98-####,1968-unknown
461-99-####,1988-unknown
462-01-####,1936-1950
462-02-####,1969-unknown
462-03-####,1936-1950
462-04-####,1970-unknown
462-05-####,1936-1950
462-06-####,1970-unknown
462-07-####,1936-1950
462-08-####,1971-unknown
462-09-####,1936-1950
462-10-####,1936-1950
462-11-####,1971-unknown
462-12-####,1936-1950
462-13-####,1972-unknown
462-14-####,1936-1950
462-15-####,1973-unknown
462-16-####,1936-1950
462-17-####,1973-unknown
462-18-####,1936-1950
462-19-####,1973-unknown
462-20-####,1936-1950
462-21-####,1973-unknown
462-22-####,1936-1950
462-23-####,1973-unknown
462-24-####,1936-1950
462-25-####,1974-unknown
462-26-####,1936-1950
462-27-####,1974-unknown
462-28-####,1936-1950
462-29-####,1974-unknown
462-30-####,1936-1950
462-31-####,1975-unknown
462-32-####,1936-1950
462-33-####,1975-unknown
462-34-####,1936-1950
462-35-####,1976-unknown
462-36-####,1936-1950
462-37-####,1976-unknown
462-38-####,1936-1950
462-39-####,1977-unknown
462-40-####,1936-1950
462-41-####,1978-unknown
462-42-####,1936-1950
462-43-####,1978-unknown
462-44-####,1936-1950
462-45-####,1979-unknown
462-46-####,1936-1950
462-47-####,1979-unknown
462-48-####,1936-1950
462-49-####,1980-unknown
462-50-####,1936-1950
462-51-####,1981-unknown
462-52-####,1951-unknown
462-53-####,1981-unknown
462-54-####,1952-unknown
462-55-####,1982-unknown
462-56-####,1953-unknown
462-57-####,1982-unknown
462-58-####,1954-unknown
462-59-####,1983-unknown
462-60-####,1955-unknown
462-61-####,1983-unknown
462-62-####,1956-unknown
462-63-####,1983-unknown
462-64-####,1957-unknown
462-65-####,1984-unknown
462-66-####,1958-unknown
462-67-####,1984-unknown
462-68-####,1959-unknown
462-69-####,1984-unknown
462-70-####,1960-unknown
462-71-####,1985-unknown
462-72-####,1961-unknown
462-73-####,1985-unknown
462-74-####,1962-unknown
462-75-####,1986-unknown
462-76-####,1963-unknown
462-77-####,1986-unknown
462-78-####,1963-unknown
462-79-####,1987-unknown
462-80-####,1963-unknown
462-81-####,1987-unknown
462-82-####,1964-unknown
462-83-####,1987-unknown
462-84-####,1965-unknown
462-85-####,1987-unknown
462-86-####,1965-unknown
462-87-####,1987-unknown
462-88-####,1966-unknown
462-89-####,1987-unknown
462-90-####,1966-unknown
462-91-####,1987-unknown
462-92-####,1967-unknown
462-93-####,1988-unknown
462-94-####,1967-unknown
462-95-####,1988-unknown
462-96-####,1968-unknown
462-97-####,1988-unknown
462-98-####,1968-unknown
462-99-####,1988-unknown
463-01-####,1936-1950
463-02-####,1969-unknown
463-03-####,1936-1950
463-04-####,1970-unknown
463-05-####,1936-1950
463-06-####,1970-unknown
463-07-####,1936-1950
463-08-####,1971-unknown
463-09-####,1936-1950
463-10-####,1936-1950
463-11-####,1971-unknown
463-12-####,1936-1950
463-13-####,1972-unknown
463-14-####,1936-1950
463-15-####,1973-unknown
463-16-####,1936-1950
463-17-####,1973-unknown
463-18-####,1936-1950
463-19-####,1973-unknown
463-20-####,1936-1950
463-21-####,1973-unknown
463-22-####,1936-1950
463-23-####,1973-unknown
463-24-####,1936-1950
463-25-####,1974-unknown
463-26-####,1936-1950
463-27-####,1974-unknown
463-28-####,1936-1950
463-29-####,1975-unknown
463-30-####,1936-1950
463-31-####,1975-unknown
463-32-####,1936-1950
463-33-####,1975-unknown
463-34-####,1936-1950
463-35-####,1976-unknown
463-36-####,1936-1950
463-37-####,1976-unknown
463-38-####,1936-1950
463-39-####,1977-unknown
463-40-####,1936-1950
463-41-####,1978-unknown
463-42-####,1936-1950
463-43-####,1978-unknown
463-44-####,1936-1950
463-45-####,1979-unknown
463-46-####,1936-1950
463-47-####,1979-unknown
463-48-####,1936-1950
463-49-####,1980-unknown
463-50-####,1936-1950
463-51-####,1981-unknown
463-52-####,1951-unknown
463-53-####,1981-unknown
463-54-####,1952-unknown
463-55-####,1982-unknown
463-56-####,1953-unknown
463-57-####,1982-unknown
463-58-####,1954-unknown
463-59-####,1983-unknown
463-60-####,1955-unknown
463-61-####,1983-unknown
463-62-####,1956-unknown
463-63-####,1983-unknown
463-64-####,1957-unknown
463-65-####,1984-unknown
463-66-####,1958-unknown
463-67-####,1984-unknown
463-68-####,1959-unknown
463-69-####,1984-unknown
463-70-####,1960-unknown
463-71-####,1985-unknown
463-72-####,1961-unknown
463-73-####,1985-unknown
463-74-####,1962-unknown
463-75-####,1986-unknown
463-76-####,1963-unknown
463-77-####,1986-unknown
463-78-####,1963-unknown
463-79-####,1987-unknown
463-80-####,1963-unknown
463-81-####,1987-unknown
463-82-####,1964-unknown
463-83-####,1987-unknown
463-84-####,1965-unknown
463-85-####,1987-unknown
463-86-####,1965-unknown
463-87-####,1987-unknown
463-88-####,1965-unknown
463-89-####,1987-unknown
463-90-####,1966-unknown
463-91-####,1987-unknown
463-92-####,1967-unknown
463-93-####,1988-unknown
463-94-####,1967-unknown
463-95-####,1988-unknown
463-96-####,1968-unknown
463-97-####,1988-unknown
463-98-####,1968-unknown
463-99-####,1988-unknown
464-01-####,1936-1950
464-02-####,1969-unknown
464-03-####,1936-1950
464-04-####,1970-unknown
464-05-####,1936-1950
464-06-####,1970-unknown
464-07-####,1936-1950
464-08-####,1971-unknown
464-09-####,1936-1950
464-10-####,1936-1950
464-11-####,1971-unknown
464-12-####,1936-1950
464-13-####,1972-unknown
464-14-####,1936-1950
464-15-####,1973-unknown
464-16-####,1936-1950
464-17-####,1973-unknown
464-18-####,1936-1950
464-19-####,1973-unknown
464-20-####,1936-1950
464-21-####,1973-unknown
464-22-####,1936-1950
464-23-####,1973-unknown
464-24-####,1936-1950
464-25-####,1974-unknown
464-26-####,1936-1950
464-27-####,1974-unknown
464-28-####,1936-1950
464-29-####,1975-unknown
464-30-####,1936-1950
464-31-####,1975-unknown
464-32-####,1936-1950
464-33-####,1975-unknown
464-34-####,1936-1950
464-35-####,1976-unknown
464-36-####,1936-1950
464-37-####,1976-unknown
464-38-####,1936-1950
464-39-####,1977-unknown
464-40-####,1936-1950
464-41-####,1978-unknown
464-42-####,1936-1950
464-43-####,1978-unknown
464-44-####,1936-1950
464-45-####,1979-unknown
464-46-####,1936-1950
464-47-####,1980-unknown
464-48-####,1936-1950
464-49-####,1980-unknown
464-50-####,1936-1950
464-51-####,1981-unknown
464-52-####,1951-unknown
464-53-####,1981-unknown
464-54-####,1952-unknown
464-55-####,1982-unknown
464-56-####,1953-unknown
464-57-####,1982-unknown
464-58-####,1954-unknown
464-59-####,1983-unknown
464-60-####,1955-unknown
464-61-####,1983-unknown
464-62-####,1956-unknown
464-63-####,1983-unknown
464-64-####,1956-1957
464-65-####,1984-unknown
464-66-####,1958-unknown
464-67-####,1984-unknown
464-68-####,1959-unknown
464-69-####,1984-unknown
464-70-####,1960-unknown
464-71-####,1985-unknown
464-72-####,1961-unknown
464-73-####,1985-unknown
464-74-####,1962-unknown
464-75-####,1986-unknown
464-76-####,1962-unknown
464-77-####,1986-unknown
464-78-####,1963-unknown
464-79-####,1987-unknown
464-80-####,1963-unknown
464-81-####,1987-unknown
464-82-####,1964-unknown
464-83-####,1987-unknown
464-84-####,1965-unknown
464-85-####,1987-unknown
464-86-####,1965-unknown
464-87-####,1987-unknown
464-88-####,1966-unknown
464-89-####,1987-unknown
464-90-####,1966-unknown
464-91-####,1988-unknown
464-92-####,1967-unknown
464-93-####,1988-unknown
464-94-####,1967-unknown
464-95-####,1988-unknown
464-96-####,1968-unknown
464-97-####,1988-unknown
464-98-####,1969-unknown
464-99-####,1988-unknown
465-01-####,1936-1950
465-02-####,1969-unknown
465-03-####,1936-1950
465-04-####,1970-unknown
465-05-####,1936-1950
465-06-####,1970-unknown
465-07-####,1936-1950
465-08-####,1971-unknown
465-09-####,1936-1950
465-10-####,1936-1950
465-11-####,1971-unknown
465-12-####,1936-1950
465-13-####,1972-unknown
465-14-####,1936-1950
465-15-####,1973-unknown
465-16-####,1936-1950
465-17-####,1973-unknown
465-18-####,1936-1950
465-19-####,1973-unknown
465-20-####,1936-1950
465-21-####,1973-unknown
465-22-####,1936-1950
465-23-####,1973-unknown
465-24-####,1936-1950
465-25-####,1974-unknown
465-26-####,1936-1950
465-27-####,1974-unknown
465-28-####,1936-1950
465-29-####,1975-unknown
465-30-####,1936-1950
465-31-####,1975-unknown
465-32-####,1936-1950
465-33-####,1975-unknown
465-34-####,1936-1950
465-35-####,1976-unknown
465-36-####,1936-1950
465-37-####,1976-unknown
465-38-####,1936-1950
465-39-####,1977-unknown
465-40-####,1936-1950
465-41-####,1978-unknown
465-42-####,1936-1950
465-43-####,1978-unknown
465-44-####,1936-1950
465-45-####,1979-unknown
465-46-####,1936-1950
465-47-####,1980-unknown
465-48-####,1936-1950
465-49-####,1980-unknown
465-50-####,1936-1950
465-51-####,1981-unknown
465-52-####,1951-unknown
465-53-####,1981-unknown
465-54-####,1952-unknown
465-55-####,1982-unknown
465-56-####,1953-unknown
465-57-####,1982-unknown
465-58-####,1954-unknown
465-59-####,1983-unknown
465-60-####,1955-unknown
465-61-####,1983-unknown
465-62-####,1957-unknown
465-63-####,1983-unknown
465-64-####,1957-unknown
465-65-####,1984-unknown
465-66-####,1958-unknown
465-67-####,1984-unknown
465-68-####,1959-unknown
465-69-####,1985-unknown
465-70-####,1960-unknown
465-71-####,1985-unknown
465-72-####,1961-unknown
465-73-####,1985-unknown
465-74-####,1962-unknown
465-75-####,1986-unknown
465-76-####,1963-unknown
465-77-####,1986-unknown
465-78-####,1963-unknown
465-79-####,1987-unknown
465-80-####,1963-unknown
465-81-####,1987-unknown
465-82-####,1964-unknown
465-83-####,1987-unknown
465-84-####,1965-unknown
465-85-####,1987-unknown
465-86-####,1965-unknown
465-87-####,1987-unknown
465-88-####,1966-unknown
465-89-####,1987-unknown
465-90-####,1966-unknown
465-91-####,1988-unknown
465-92-####,1967-unknown
465-93-####,1988-unknown
465-94-####,1968-unknown
465-95-####,1988-unknown
465-96-####,1968-unknown
465-97-####,1988-unknown
465-98-####,1969-unknown
465-99-####,1988-unknown
466-01-####,1936-1950
466-02-####,1969-unknown
466-03-####,1936-1950
466-04-####,1970-unknown
466-05-####,1936-1950
466-06-####,1970-unknown
466-07-####,1936-1950
466-08-####,1971-unknown
466-09-####,1936-1950
466-10-####,1936-1950
466-11-####,1972-unknown
466-12-####,1936-1950
466-13-####,1972-unknown
466-14-####,1936-1950
466-15-####,1973-unknown
466-16-####,1936-1950
466-17-####,1973-unknown
466-18-####,1936-1950
466-19-####,1973-unknown
466-20-####,1936-1950
466-21-####,1973-unknown
466-22-####,1936-1950
466-23-####,1973-unknown
466-24-####,1936-1950
466-25-####,1974-unknown
466-26-####,1936-1950
466-27-####,1974-unknown
466-28-####,1936-1950
466-29-####,1975-unknown
466-30-####,1936-1950
466-31-####,1975-unknown
466-32-####,1936-1950
466-33-####,1975-unknown
466-34-####,1936-1950
466-35-####,1976-unknown
466-36-####,1936-1950
466-37-####,1976-unknown
466-38-####,1936-1950
466-39-####,1977-unknown
466-40-####,1936-1950
466-41-####,1978-unknown
466-42-####,1936-1950
466-43-####,1978-unknown
466-44-####,1936-1950
466-45-####,1979-unknown
466-46-####,1936-1950
466-47-####,1980-unknown
466-48-####,1936-1950
466-49-####,1980-unknown
466-50-####,1936-1950
466-51-####,1981-unknown
466-52-####,1951-unknown
466-53-####,1981-unknown
466-54-####,1952-unknown
466-55-####,1982-unknown
466-56-####,1953-unknown
466-57-####,1982-unknown
466-58-####,1954-unknown
466-59-####,1983-unknown
466-60-####,1955-unknown
466-61-####,1983-unknown
466-62-####,1956-unknown
466-63-####,1983-unknown
466-64-####,1957-unknown
466-65-####,1984-unknown
466-66-####,1958-unknown
466-67-####,1984-unknown
466-68-####,1959-unknown
466-69-####,1985-unknown
466-70-####,1960-unknown
466-71-####,1985-unknown
466-72-####,1961-unknown
466-73-####,1985-unknown
466-74-####,1962-unknown
466-75-####,1986-unknown
466-76-####,1963-unknown
466-77-####,1986-unknown
466-78-####,1963-unknown
466-79-####,1987-unknown
466-80-####,1963-unknown
466-81-####,1987-unknown
466-82-####,1964-unknown
466-83-####,1987-unknown
466-84-####,1965-unknown
466-85-####,1987-unknown
466-86-####,1965-unknown
466-87-####,1987-unknown
466-88-####,1966-unknown
466-89-####,1987-unknown
466-90-####,1966-unknown
466-91-####,1988-unknown
466-92-####,1967-unknown
466-93-####,1988-unknown
466-94-####,1967-unknown
466-95-####,1988-unknown
466-96-####,1968-unknown
466-97-####,1988-unknown
466-98-####,1968-unknown
466-99-####,1988-unknown
467-01-####,1936-1950
467-02-####,1969-unknown
467-03-####,1936-1950
467-04-####,1970-unknown
467-05-####,1936-1950
467-06-####,1970-unknown
467-07-####,1936-1950
467-08-####,1971-unknown
467-09-####,1936-1950
467-10-####,1936-1950
467-11-####,1971-unknown
467-12-####,1936-1950
467-13-####,1972-unknown
467-14-####,1936-1950
467-15-####,1973-unknown
467-16-####,1936-1950
467-17-####,1973-unknown
467-18-####,1936-1950
467-19-####,1973-unknown
467-20-####,1936-1950
467-21-####,1973-unknown
467-22-####,1936-1950
467-23-####,1973-unknown
467-24-####,1936-1950
467-25-####,1974-unknown
467-26-####,1936-1950
467-27-####,1974-unknown
467-28-####,1936-1950
467-29-####,1975-unknown
467-30-####,1936-1950
467-31-####,1975-unknown
467-32-####,1936-1950
467-33-####,1975-unknown
467-34-####,1936-1950
467-35-####,1976-unknown
467-36-####,1936-1950
467-37-####,1976-unknown
467-38-####,1936-1950
467-39-####,1977-unknown
467-40-####,1936-1950
467-41-####,1978-unknown
467-42-####,1936-1950
467-43-####,1978-unknown
467-44-####,1936-1950
467-45-####,1979-unknown
467-46-####,1936-1950
467-47-####,1980-unknown
467-48-####,1936-1950
467-49-####,1980-unknown
467-50-####,1936-1950
467-51-####,1981-unknown
467-52-####,1951-unknown
467-53-####,1981-unknown
467-54-####,1952-unknown
467-55-####,1982-unknown
467-56-####,1953-1954
467-57-####,1982-unknown
467-58-####,1955-unknown
467-59-####,1983-unknown
467-60-####,1955-unknown
467-61-####,1983-unknown
467-62-####,1956-unknown
467-63-####,1983-unknown
467-64-####,1957-unknown
467-65-####,1984-unknown
467-66-####,1958-unknown
467-67-####,1984-unknown
467-68-####,1959-unknown
467-69-####,1985-unknown
467-70-####,1960-unknown
467-71-####,1985-unknown
467-72-####,1961-unknown
467-73-####,1985-unknown
467-74-####,1962-unknown
467-75-####,1986-unknown
467-76-####,1963-unknown
467-77-####,1986-unknown
467-78-####,1963-unknown
467-79-####,1987-unknown
467-80-####,1964-unknown
467-81-####,1987-unknown
467-82-####,1964-unknown
467-83-####,1987-unknown
467-84-####,1965-unknown
467-85-####,1987-unknown
467-86-####,1966-unknown
467-87-####,1987-unknown
467-88-####,1966-unknown
467-89-####,1987-unknown
467-90-####,1966-unknown
467-91-####,1988-unknown
467-92-####,1967-unknown
467-93-####,1988-unknown
467-94-####,1967-unknown
467-95-####,1988-unknown
467-96-####,1968-unknown
467-97-####,1988-unknown
467-98-####,1969-unknown
467-99-####,1988-unknown
627-01-####,1988-unknown
627-02-####,2005-2006
627-03-####,1988-unknown
627-04-####,2006-unknown
627-05-####,1989-1992
627-06-####,2006-2007
627-07-####,1989-1992
627-08-####,2007-unknown
627-09-####,1989-1992
627-10-####,1989-1992
627-11-####,2007-unknown
627-12-####,1989-1992
627-13-####,2007-2008
627-14-####,1989-1992
627-15-####,2008-unknown
627-16-####,1989-1992
627-17-####,2008-unknown
627-18-####,1989-1992
627-19-####,2008-2009
627-20-####,1989-1992
627-21-####,2009-unknown
627-22-####,1989-1992
627-23-####,2009-2010
627-24-####,1989-1992
627-25-####,2010-unknown
627-26-####,1989-1992
627-27-####,2010-unknown
627-28-####,1989-1992
627-29-####,2010-2011
627-30-####,1989-1992
627-31-####,2011-unknown
627-32-####,1989-1992
627-34-####,1989-1992
627-36-####,1993-unknown
627-38-####,1993-unknown
627-40-####,1994-unknown
627-42-####,1994-unknown
627-44-####,1994-unknown
627-46-####,1995-unknown
627-48-####,1995-unknown
627-50-####,1995-unknown
627-52-####,1996-unknown
627-54-####,1996-unknown
627-56-####,1997-unknown
627-58-####,1997-unknown
627-60-####,1997-1998
627-62-####,1998-unknown
627-64-####,1998-unknown
627-66-####,1999-unknown
627-68-####,1999-unknown
627-70-####,2000-unknown
627-72-####,2000-unknown
627-74-####,2000-2001
627-76-####,2001-unknown
627-78-####,2001-unknown
627-80-####,2001-2002
627-82-####,2002-unknown
627-84-####,2002-unknown
627-86-####,2003-unknown
627-88-####,2003-unknown
627-90-####,2003-2004
627-92-####,2004-unknown
627-94-####,2004-2005
627-96-####,2005-unknown
627-98-####,2005-unknown
628-01-####,1988-unknown
628-02-####,2005-2006
628-03-####,1988-unknown
628-04-####,2006-unknown
628-05-####,1989-1992
628-06-####,2006-2007
628-07-####,1989-1992
628-08-####,2007-unknown
628-09-####,1989-1992
628-10-####,1989-1992
628-11-####,2007-unknown
628-12-####,1989-1992
628-13-####,2007-2008
628-14-####,1989-1992
628-15-####,2008-unknown
628-16-####,1989-1992
628-17-####,2008-unknown
628-18-####,1989-1992
628-19-####,2008-2009
628-20-####,1989-1992
628-21-####,2009-unknown
628-22-####,1989-1992
628-23-####,2009-2010
628-24-####,1989-1992
628-25-####,2010-unknown
628-26-####,1989-1992
628-27-####,2010-unknown
628-28-####,1989-1992
628-29-####,2010-2011
628-30-####,1989-1992
628-31-####,2011-unknown
628-32-####,1989-1992
628-34-####,1993-unknown
628-36-####,1993-unknown
628-38-####,1993-unknown
628-40-####,1994-unknown
628-42-####,1994-unknown
628-44-####,1994-unknown
628-46-####,1995-unknown
628-48-####,1995-unknown
628-50-####,1995-unknown
628-52-####,1996-unknown
628-54-####,1996-unknown
628-56-####,1997-unknown
628-58-####,1997-unknown
628-60-####,1997-1998
628-62-####,1998-unknown
628-64-####,1998-unknown
628-66-####,1999-unknown
628-68-####,1999-unknown
628-70-####,2000-unknown
628-72-####,2000-unknown
628-74-####,2000-2001
628-76-####,2001-unknown
628-78-####,2001-unknown
628-80-####,2001-2002
628-82-####,2002-unknown
628-84-####,2002-unknown
628-86-####,2003-unknown
628-88-####,2003-unknown
628-90-####,2003-2004
628-92-####,2004-unknown
628-94-####,2004-2005
628-96-####,2005-unknown
628-98-####,2005-unknown
629-01-####,1988-unknown
629-02-####,2005-2006
629-03-####,1988-unknown
629-04-####,2006-unknown
629-05-####,1989-1992
629-06-####,2006-2007
629-07-####,1989-1992
629-08-####,2007-unknown
629-09-####,1989-1992
629-10-####,1989-1992
629-11-####,2007-unknown
629-12-####,1989-1992
629-13-####,2007-2008
629-14-####,1989-1992
629-15-####,2008-unknown
629-16-####,1989-1992
629-17-####,2008-unknown
629-18-####,1989-1992
629-19-####,2008-2009
629-20-####,1989-1992
629-21-####,2009-unknown
629-22-####,1989-1992
629-23-####,2009-2010
629-24-####,1989-1992
629-25-####,2010-unknown
629-26-####,1989-1992
629-27-####,2010-unknown
629-28-####,1989-1992
629-29-####,2010-2011
629-30-####,1989-1992
629-31-####,2011-unknown
629-32-####,1989-1992
629-34-####,1993-unknown
629-36-####,1993-unknown
629-38-####,1993-unknown
629-40-####,1994-unknown
629-42-####,1994-unknown
629-44-####,1994-unknown
629-46-####,1995-unknown
629-48-####,1995-unknown
629-50-####,1995-unknown
629-52-####,1996-unknown
629-54-####,1996-unknown
629-56-####,1997-unknown
629-58-####,1997-unknown
629-60-####,1997-1998
629-62-####,1998-unknown
629-64-####,1998-unknown
629-66-####,1999-unknown
629-68-####,1999-unknown
629-70-####,2000-unknown
629-72-####,2000-unknown
629-74-####,2000-2001
629-76-####,2001-unknown
629-78-####,2001-unknown
629-80-####,2001-2002
629-82-####,2002-unknown
629-84-####,2002-unknown
629-86-####,2003-unknown
629-88-####,2003-unknown
629-90-####,2003-2004
629-92-####,2004-unknown
629-94-####,2004-2005
629-96-####,2005-unknown
629-98-####,2005-unknown
630-01-####,1988-unknown
630-02-####,2006-unknown
630-03-####,1988-unknown
630-04-####,2006-unknown
630-05-####,1989-1992
630-06-####,2006-2007
630-07-####,1989-1992
630-08-####,2007-unknown
630-09-####,1989-1992
630-10-####,1989-1992
630-11-####,2007-unknown
630-12-####,1989-1992
630-13-####,2007-2008
630-14-####,1989-1992
630-15-####,2008-unknown
630-16-####,1989-1992
630-17-####,2008-2009
630-18-####,1989-1992
630-19-####,2009-unknown
630-20-####,1989-1992
630-21-####,2009-unknown
630-22-####,1989-1992
630-23-####,2009-2010
630-24-####,1989-1992
630-25-####,2010-unknown
630-26-####,1989-1992
630-27-####,2010-unknown
630-28-####,1989-1992
630-29-####,2010-2011
630-30-####,1989-1992
630-31-####,2011-unknown
630-32-####,1989-1992
630-34-####,1993-unknown
630-36-####,1993-unknown
630-38-####,1993-unknown
630-40-####,1994-unknown
630-42-####,1994-unknown
630-44-####,1994-unknown
630-46-####,1995-unknown
630-48-####,1995-unknown
630-50-####,1995-unknown
630-52-####,1996-unknown
630-54-####,1996-unknown
630-56-####,1997-unknown
630-58-####,1997-unknown
630-60-####,1997-1998
630-62-####,1998-unknown
630-64-####,1998-unknown
630-66-####,1999-unknown
630-68-####,1999-unknown
630-70-####,2000-unknown
630-72-####,2000-unknown
630-74-####,2000-2001
630-76-####,2001-unknown
630-78-####,2001-unknown
630-80-####,2002-unknown
630-82-####,2002-unknown
630-84-####,2002-unknown
630-86-####,2003-unknown
630-88-####,2003-2004
630-90-####,2004-unknown
630-92-####,2004-unknown
630-94-####,2004-2005
630-96-####,2005-unknown
630-98-####,2005-2006
631-01-####,1988-unknown
631-02-####,2006-unknown
631-03-####,1988-unknown
631-04-####,2006-unknown
631-05-####,1989-1992
631-06-####,2006-2007
631-07-####,1989-1992
631-08-####,2007-unknown
631-09-####,1989-1992
631-10-####,1989-1992
631-11-####,2007-unknown
631-12-####,1989-1992
631-13-####,2007-2008
631-14-####,1989-1992
631-15-####,2008-unknown
631-16-####,1989-1992
631-17-####,2008-2009
631-18-####,1989-1992
631-19-####,2009-unknown
631-20-####,1989-1992
631-21-####,2009-unknown
631-22-####,1989-1992
631-23-####,2009-2010
631-24-####,1989-1992
631-25-####,2010-unknown
631-26-####,1989-1992
631-27-####,2010-unknown
631-28-####,1989-1992
631-29-####,2010-2011
631-30-####,1989-1992
631-31-####,2011-unknown
631-32-####,1989-1992
631-34-####,1993-unknown
631-36-####,1993-unknown
631-38-####,1993-unknown
631-40-####,1994-unknown
631-42-####,1994-unknown
631-44-####,1994-unknown
631-46-####,1995-unknown
631-48-####,1995-unknown
631-50-####,1996-unknown
631-52-####,1996-unknown
631-54-####,1996-unknown
631-56-####,1997-unknown
631-58-####,1997-unknown
631-60-####,1997-1998
631-62-####,1998-unknown
631-64-####,1998-unknown
631-66-####,1999-unknown
631-68-####,1999-unknown
631-70-####,2000-unknown
631-72-####,2000-unknown
631-74-####,2000-2001
