SSN Prefix,Years Issued
287-40-####,1962-unknown
287-42-####,1963-unknown
287-44-####,1963-unknown
287-46-####,1963-1965
287-48-####,1966-unknown
287-50-####,1967-unknown
287-52-####,1968-unknown
287-54-####,1969-unknown
287-56-####,1970-unknown
287-58-####,1971-1972
287-60-####,1973-unknown
287-62-####,1973-unknown
287-64-####,1973-unknown
287-66-####,1974-unknown
287-68-####,1975-unknown
287-70-####,1976-unknown
287-72-####,1977-1978
287-74-####,1979-unknown
287-76-####,1980-1981
287-78-####,1982-unknown
287-80-####,1983-unknown
287-82-####,1984-1985
287-84-####,1986-unknown
287-86-####,1987-unknown
287-88-####,1988-unknown
287-90-####,1989-1992
287-92-####,1989-1992
287-94-####,1989-1992
287-96-####,1994-unknown
287-98-####,1995-unknown
288-01-####,1936-1950
288-02-####,1997-1998
288-03-####,1936-1950
288-04-####,1999-2000
288-05-####,1936-1950
288-06-####,2001-2002
288-07-####,1936-1950
288-08-####,2003-2005
288-09-####,1936-1950
288-10-####,1936-1950
288-11-####,2005-2007
288-12-####,1936-1950
288-13-####,2007-2009
288-14-####,1936-1950
288-15-####,2009-2011
288-16-####,1936-1950
288-18-####,1936-1950
288-20-####,1936-1950
288-22-####,1936-1950
288-24-####,1936-1950
288-26-####,1936-1950
288-28-####,1936-1950
288-30-####,1951-1952
288-32-####,1953-1954
288-34-####,1955-1956
288-36-####,1957-1959
288-38-####,1960-1961
288-40-####,1962-unknown
288-42-####,1963-unknown
288-44-####,1963-unknown
288-46-####,1963-1965
288-48-####,1966-unknown
288-50-####,1967-unknown
288-52-####,1968-unknown
288-54-####,1969-unknown
288-56-####,1970-unknown
288-58-####,1971-1972
288-60-####,1973-unknown
288-62-####,1973-unknown
288-64-####,1973-unknown
288-66-####,1974-unknown
288-68-####,1975-unknown
288-70-####,1976-unknown
288-72-####,1977-1978
288-74-####,1979-unknown
288-76-####,1980-1981
288-78-####,1982-unknown
288-80-####,1983-1984
288-82-####,1985-unknown
288-84-####,1986-unknown
288-86-####,1987-unknown
288-88-####,1988-unknown
288-90-####,1989-1992
288-92-####,1989-1992
288-94-####,1989-1992
288-96-####,1994-unknown
288-98-####,1996-unknown
289-01-####,1936-1950
289-02-####,1997-1998
289-03-####,1936-1950
289-04-####,1999-2000
289-05-####,1936-1950
289-06-####,2001-2003
289-07-####,1936-1950
289-08-####,2003-2005
289-09-####,1936-1950
289-10-####,1936-1950
289-11-####,2005-2007
289-12-####,1936-1950
289-13-####,2007-2009
289-14-####,1936-1950
289-15-####,2009-2011
289-16-####,1936-1950
289-18-####,1936-1950
289-20-####,1936-1950
289-22-####,1936-1950
289-24-####,1936-1950
289-26-####,1936-1950
289-28-####,1936-1950
289-30-####,1951-1952
289-32-####,1953-1954
289-34-####,1955-1956
289-36-####,1957-1958
289-38-####,1959-1961
289-40-####,1962-unknown
289-42-####,1963-unknown
289-44-####,1963-1964
289-46-####,1965-unknown
289-48-####,1966-unknown
289-50-####,1967-unknown
289-52-####,1968-unknown
289-54-####,1969-unknown
289-56-####,1970-unknown
289-58-####,1971-1972
289-60-####,1973-unknown
289-62-####,1973-unknown
289-64-####,1973-unknown
289-66-####,1974-unknown
289-68-####,1975-unknown
289-70-####,1976-unknown
289-72-####,1977-1978
289-74-####,1979-1980
289-76-####,1981-unknown
289-78-####,1982-unknown
289-80-####,1983-1984
289-82-####,1985-unknown
289-84-####,1986-unknown
289-86-####,1987-unknown
289-88-####,1988-unknown
289-90-####,1989-1992
289-92-####,1989-1992
289-94-####,1989-1992
289-96-####,1994-unknown
289-98-####,1996-unknown
290-01-####,1936-1950
290-02-####,1997-1998
290-03-####,1936-1950
290-04-####,1999-2000
290-05-####,1936-1950
290-06-####,2001-2003
290-07-####,1936-1950
290-08-####,2003-2005
290-09-####,1936-1950
290-10-####,1936-1950
290-11-####,2005-2007
290-12-####,1936-1950
290-13-####,2007-2009
290-14-####,1936-1950
290-15-####,2009-2011
290-16-####,1936-1950
290-18-####,1936-1950
290-20-####,1936-1950
290-22-####,1936-1950
290-24-####,1936-1950
290-26-####,1936-1950
290-28-####,1936-1950
290-30-####,1951-1952
290-32-####,1953-1954
290-34-####,1955-1956
290-36-####,1957-1959
290-38-####,1960-1962
290-40-####,1963-unknown
290-42-####,1964-unknown
290-44-####,1964-1965
290-46-####,1966-unknown
290-48-####,1966-1967
290-50-####,1968-unknown
290-52-####,1969-unknown
290-54-####,1970-unknown
290-56-####,1971-unknown
290-58-####,1972-1973
290-60-####,1974-unknown
290-62-####,1974-unknown
290-64-####,1974-unknown
290-66-####,1975-unknown
290-68-####,1976-unknown
290-70-####,1977-unknown
290-72-####,1978-1979
290-74-####,1980-1981
290-76-####,1982-unknown
290-78-####,1983-unknown
290-80-####,1984-unknown
290-82-####,1985-unknown
290-84-####,1986-unknown
290-86-####,1987-unknown
290-88-####,1988-unknown
290-90-####,1989-1992
290-92-####,1989-1992
290-94-####,1989-1992
290-96-####,1994-unknown
290-98-####,1996-unknown
291-01-####,1936-1950
291-02-####,1998-unknown
291-03-####,1936-1950
291-04-####,2000-unknown
291-05-####,1936-1950
291-07-####,1936-1950
291-08-####,2004-2005
291-09-####,1936-1950
291-10-####,1936-1950
291-11-####,2005-2007
291-12-####,1936-1950
291-13-####,2007-2010
291-14-####,1936-1950
291-15-####,2010-2011
291-16-####,1936-1950
291-18-####,1936-1950
291-20-####,1936-1950
291-22-####,1936-1950
291-24-####,1936-1950
291-26-####,1936-1950
291-28-####,1936-1950
291-30-####,1951-1952
291-32-####,1953-1954
291-34-####,1955-1956
291-36-####,1957-1959
291-38-####,1960-1961
291-40-####,1962-unknown
291-42-####,1963-unknown
291-44-####,1963-1964
291-46-####,1965-unknown
291-48-####,1965-1966
291-50-####,1967-unknown
291-52-####,1968-unknown
291-54-####,1969-unknown
291-56-####,1970-1971
291-58-####,1972-unknown
291-60-####,1973-unknown
291-62-####,1973-unknown
291-64-####,1973-unknown
291-66-####,1974-unknown
291-68-####,1975-unknown
291-70-####,1976-unknown
291-72-####,1977-1978
291-74-####,1979-1980
291-76-####,1981-unknown
291-78-####,1982-unknown
291-80-####,1983-1984
291-82-####,1985-unknown
291-84-####,1986-unknown
291-86-####,1987-unknown
291-88-####,1988-unknown
291-90-####,1989-1992
291-92-####,1989-1992
291-94-####,1989-1992
291-96-####,1994-unknown
291-98-####,1996-1998
292-01-####,1936-1950
292-02-####,1998-unknown
292-03-####,1936-1950
292-04-####,2000-unknown
292-05-####,1936-1950
292-06-####,2002-2004
292-07-####,1936-1950
292-08-####,2004-2006
292-09-####,1936-1950
292-10-####,1936-1950
292-11-####,2006-2008
292-12-####,1936-1950
292-13-####,2008-2010
292-14-####,1936-1950
292-15-####,2010-2011
292-16-####,1936-1950
292-18-####,1936-1950
292-20-####,1936-1950
292-22-####,1936-1950
292-24-####,1936-1950
292-26-####,1936-1950
292-28-####,1936-1950
292-30-####,1951-1952
292-32-####,1953-1954
292-34-####,1955-1956
292-36-####,1957-1959
292-38-####,1960-1961
292-40-####,1962-unknown
292-42-####,1963-unknown
292-44-####,1963-1964
292-46-####,1965-unknown
292-48-####,1965-1966
292-50-####,1967-unknown
292-52-####,1968-unknown
292-54-####,1969-unknown
292-56-####,1970-unknown
292-58-####,1971-1972
292-60-####,1973-1977
292-62-####,1973-1977
292-64-####,1974-1977
292-66-####,1974-1977
292-68-####,1975-1977
292-70-####,1976-1977
292-72-####,1977-1978
292-74-####,1979-1980
292-76-####,1981-unknown
292-78-####,1982-unknown
292-80-####,1983-1984
292-82-####,1985-unknown
292-84-####,1986-unknown
292-86-####,1987-unknown
292-88-####,1988-unknown
292-90-####,1989-1992
292-92-####,1989-1992
292-94-####,1989-1992
292-96-####,1994-unknown
292-98-####,1996-1998
293-01-####,1936-1950
293-02-####,1998-unknown
293-03-####,1936-1950
293-04-####,2000-unknown
293-05-####,1936-1950
293-06-####,2002-2004
293-07-####,1936-1950
293-08-####,2004-2006
293-09-####,1936-1950
293-10-####,1936-1950
293-11-####,2006-2008
293-12-####,1936-1950
293-13-####,2008-2010
293-14-####,1936-1950
293-15-####,2010-2011
293-16-####,1936-1950
293-18-####,1936-1950
293-20-####,1936-1950
293-22-####,1936-1950
293-24-####,1936-1950
293-26-####,1936-1950
293-28-####,1936-1950
293-30-####,1951-1952
293-32-####,1953-1954
293-34-####,1955-1956
293-36-####,1957-1959
293-38-####,1960-1961
293-40-####,1962-unknown
293-42-####,1963-unknown
293-44-####,1964-unknown
293-46-####,1965-unknown
293-48-####,1965-1966
293-50-####,1967-unknown
293-52-####,1968-unknown
293-54-####,1969-unknown
293-56-####,1970-1971
293-58-####,1972-unknown
293-60-####,1973-unknown
293-62-####,1973-unknown
293-64-####,1974-unknown
293-66-####,1974-unknown
293-68-####,1975-unknown
293-70-####,1976-unknown
293-72-####,1977-1978
293-74-####,1979-1980
293-76-####,1981-unknown
293-78-####,1982-unknown
293-80-####,1983-1984
293-82-####,1985-unknown
293-84-####,1986-unknown
293-86-####,1987-unknown
293-88-####,1988-unknown
293-90-####,1989-1992
293-92-####,1989-1992
293-94-####,1989-1992
293-96-####,1994-unknown
293-98-####,1996-1998
294-01-####,1936-1950
294-02-####,1998-unknown
294-03-####,1936-1950
294-04-####,2000-unknown
294-05-####,1936-1950
294-06-####,2002-2004
294-07-####,1936-1950
294-08-####,2004-2006
294-09-####,1936-1950
294-10-####,1936-1950
294-11-####,2006-2008
294-12-####,1936-1950
294-13-####,2008-2010
294-14-####,1936-1950
294-15-####,2010-2011
294-16-####,1936-1950
294-18-####,1936-1950
294-20-####,1936-1950
294-22-####,1936-1950
294-24-####,1936-1950
294-26-####,1936-1950
294-28-####,1936-1950
294-30-####,1951-1952
294-32-####,1953-1954
294-34-####,1955-1956
294-36-####,1957-1959
294-38-####,1960-1961
294-40-####,1962-unknown
294-42-####,1963-unknown
294-44-####,1963-1964
294-46-####,1965-unknown
294-48-####,1965-1966
294-50-####,1967-unknown
294-52-####,1968-unknown
294-54-####,1969-unknown
294-56-####,1970-unknown
294-58-####,1971-1972
294-60-####,1973-unknown
294-62-####,1973-unknown
294-64-####,1974-unknown
294-66-####,1975-unknown
294-68-####,1975-unknown
294-70-####,1976-unknown
294-72-####,1977-1978
294-74-####,1979-1980
294-76-####,1981-unknown
294-78-####,1982-unknown
294-80-####,1983-1984
294-82-####,1985-unknown
294-84-####,1986-unknown
294-86-####,1987-unknown
294-88-####,1988-unknown
294-90-####,1989-1992
294-92-####,1989-1992
294-94-####,1989-1992
294-96-####,1994-unknown
294-98-####,1996-1998
295-01-####,1936-1950
295-02-####,1998-unknown
295-03-####,1936-1950
295-04-####,2000-unknown
295-05-####,1936-1950
295-06-####,2002-2004
295-07-####,1936-1950
295-08-####,2004-2006
295-09-####,1936-1950
295-10-####,1936-1950
295-11-####,2006-2008
295-12-####,1936-1950
295-13-####,2008-2010
295-14-####,1936-1950
295-15-####,2010-2011
295-16-####,1936-1950
295-18-####,1936-1950
295-20-####,1936-1950
295-22-####,1936-1950
295-24-####,1936-1950
295-26-####,1936-1950
295-28-####,1951-unknown
295-30-####,1952-unknown
295-32-####,1953-1955
295-34-####,1956-unknown
295-36-####,1957-1959
295-38-####,1960-1961
295-40-####,1962-unknown
295-42-####,1963-unknown
295-44-####,1964-unknown
295-46-####,1965-unknown
295-48-####,1965-1966
295-50-####,1967-unknown
295-52-####,1968-unknown
295-54-####,1969-unknown
295-56-####,1970-1971
295-58-####,1972-unknown
295-60-####,1973-unknown
295-62-####,1973-unknown
295-64-####,1974-unknown
295-66-####,1975-unknown
295-68-####,1975-unknown
295-70-####,1976-1977
295-72-####,1978-unknown
295-74-####,1979-1980
295-76-####,1981-unknown
295-78-####,1982-unknown
295-80-####,1983-1984
295-82-####,1985-unknown
295-84-####,1986-unknown
295-86-####,1987-unknown
295-88-####,1988-unknown
295-90-####,1989-1992
295-92-####,1989-1992
295-94-####,1989-1992
295-96-####,1994-unknown
295-98-####,1996-1998
296-01-####,1936-1950
296-02-####,1998-unknown
296-03-####,1936-1950
296-04-####,2000-unknown
296-05-####,1936-1950
296-06-####,2002-2004
296-07-####,1936-1950
296-08-####,2004-2006
296-09-####,1936-1950
296-10-####,1936-1950
296-11-####,2006-2008
296-12-####,1936-1950
296-13-####,2008-2010
296-14-####,1936-1950
296-15-####,2010-2011
296-16-####,1936-1950
296-18-####,1936-1950
296-20-####,1936-1950
296-22-####,1936-1950
296-24-####,1936-1950
296-26-####,1936-1950
296-28-####,1951-unknown
296-30-####,1952-unknown
296-32-####,1953-1954
296-34-####,1955-1957
296-36-####,1958-1959
296-38-####,1960-1961
296-40-####,1962-unknown
296-42-####,1963-unknown
296-44-####,1963-1964
296-46-####,1965-unknown
296-48-####,1965-1966
296-50-####,1967-unknown
296-52-####,1968-unknown
296-54-####,1969-unknown
296-56-####,1970-1971
296-58-####,1972-unknown
296-60-####,1973-unknown
296-62-####,1973-unknown
296-64-####,1974-unknown
296-66-####,1975-unknown
296-68-####,1975-unknown
296-70-####,1976-1977
296-72-####,1978-unknown
296-74-####,1978-1979
296-76-####,1980-unknown
296-78-####,1981-1983
296-80-####,1984-unknown
296-82-####,1985-unknown
296-84-####,1986-unknown
296-86-####,1987-unknown
296-88-####,1988-unknown
296-90-####,1989-1992
296-92-####,1989-1992
296-94-####,1989-1992
296-96-####,1994-unknown
296-98-####,1996-1998
297-01-####,1936-1950
297-02-####,1998-unknown
297-03-####,1936-1950
297-04-####,2000-unknown
297-05-####,1936-1950
297-06-####,2002-2004
297-07-####,1936-1950
297-08-####,2004-2006
297-09-####,1936-1950
297-10-####,1936-1950
297-11-####,2006-2008
297-12-####,1936-1950
297-13-####,2008-2010
297-14-####,1936-1950
297-15-####,2010-2011
297-16-####,1936-1950
297-18-####,1936-1950
297-20-####,1936-1950
297-22-####,1936-1950
297-24-####,1936-1950
297-26-####,1936-1950
297-28-####,1951-unknown
297-30-####,1952-unknown
297-32-####,1953-1955
297-34-####,1956-1957
297-36-####,1958-1959
297-38-####,1960-1961
297-40-####,1962-unknown
297-42-####,1963-unknown
297-44-####,1963-1964
297-46-####,1965-unknown
297-48-####,1965-1966
297-50-####,1967-unknown
297-52-####,1968-unknown
297-54-####,1969-1970
297-56-####,1971-unknown
297-58-####,1972-unknown
297-60-####,1973-unknown
297-62-####,1973-unknown
297-64-####,1974-unknown
297-66-####,1975-unknown
297-68-####,1975-unknown
297-70-####,1976-1977
297-72-####,1978-unknown
297-74-####,1979-1980
297-76-####,1981-unknown
297-78-####,1982-1983
297-80-####,1984-unknown
297-82-####,1985-unknown
297-84-####,1986-unknown
297-86-####,1987-unknown
297-88-####,1988-unknown
297-90-####,1989-1992
297-92-####,1989-1992
297-94-####,1989-1992
297-96-####,1994-unknown
297-98-####,1996-1998
298-01-####,1936-1950
298-02-####,1998-unknown
298-03-####,1936-1950
298-04-####,2000-unknown
298-05-####,1936-1950
298-06-####,2002-2004
298-07-####,1936-1950
298-08-####,2004-2006
298-09-####,1936-1950
298-10-####,1936-1950
298-11-####,2006-2008
298-12-####,1936-1950
298-13-####,2008-2010
298-14-####,1936-1950
298-15-####,2010-2011
298-16-####,1936-1950
298-18-####,1936-1950
298-20-####,1936-1950
298-22-####,1936-1950
298-24-####,1936-1950
298-26-####,1936-1950
298-28-####,1951-unknown
298-30-####,1952-unknown
298-32-####,1953-1955
298-34-####,1956-1957
298-36-####,1958-1959
298-38-####,1960-1961
298-40-####,1962-unknown
298-42-####,1963-unknown
298-44-####,1963-1964
298-46-####,1965-unknown
298-48-####,1965-1966
298-50-####,1967-unknown
298-52-####,1968-unknown
298-54-####,1969-1970
298-56-####,1971-unknown
298-58-####,1972-unknown
298-60-####,1973-unknown
298-62-####,1973-unknown
298-64-####,1974-unknown
298-66-####,1975-unknown
298-68-####,1976-unknown
298-70-####,1976-1977
298-72-####,1978-unknown
298-74-####,1979-1980
298-76-####,1981-unknown
298-78-####,1982-1983
298-80-####,1984-unknown
298-82-####,1985-1986
298-84-####,1987-unknown
298-86-####,1987-unknown
298-88-####,1988-unknown
298-90-####,1989-1992
298-92-####,1989-1992
298-94-####,1989-1992
298-96-####,1994-unknown
298-98-####,1996-1998
299-01-####,1936-1950
299-02-####,1998-unknown
299-03-####,1936-1950
299-04-####,2000-unknown
299-05-####,1936-1950
299-06-####,2002-2004
299-07-####,1936-1950
299-08-####,2004-2006
299-09-####,1936-1950
299-10-####,1936-1950
299-11-####,2006-2008
299-12-####,1936-1950
299-13-####,2008-2010
299-14-####,1936-1950
299-15-####,2010-2011
299-16-####,1936-1950
299-18-####,1936-1950
299-20-####,1936-1950
299-22-####,1936-1950
299-24-####,1936-1950
299-26-####,1936-1950
299-28-####,1951-unknown
299-30-####,1952-unknown
299-32-####,1953-1955
299-34-####,1956-1957
299-36-####,1958-1959
299-38-####,1960-1961
299-40-####,1962-unknown
299-42-####,1963-unknown
299-44-####,1964-unknown
299-46-####,1965-unknown
299-48-####,1965-1966
299-50-####,1967-unknown
299-52-####,1968-unknown
299-54-####,1969-1970
299-56-####,1971-unknown
299-58-####,1972-unknown
299-60-####,1973-unknown
299-62-####,1973-unknown
299-64-####,1974-unknown
299-66-####,1975-unknown
299-68-####,1976-unknown
299-70-####,1976-1977
299-72-####,1978-unknown
299-74-####,1979-1980
299-76-####,1981-unknown
299-78-####,1982-1983
299-80-####,1984-unknown
299-82-####,1985-1986
299-84-####,1987-unknown
299-86-####,1987-unknown
299-88-####,1988-unknown
299-90-####,1989-1992
299-92-####,1989-1992
299-94-####,1989-1992
299-96-####,1994-unknown
299-98-####,1996-1998
300-01-####,1936-1950
300-02-####,1998-unknown
300-03-####,1936-1950
300-04-####,2000-unknown
300-05-####,1936-1950
300-06-####,2002-2004
300-07-####,1936-1950
300-08-####,2004-2006
300-09-####,1936-1950
300-10-####,1936-1950
300-11-####,2006-2008
300-12-####,1936-1950
300-13-####,2008-2010
300-14-####,1936-1950
300-15-####,2010-2011
300-16-####,1936-1950
300-18-####,1936-1950
300-20-####,1936-1950
300-22-####,1936-1950
300-24-####,1936-1950
300-26-####,1936-1950
300-28-####,1936-1950
300-30-####,1951-1953
300-32-####,1954-1955
300-34-####,1956-1957
300-36-####,1958-1959
300-38-####,1960-1961
300-40-####,1962-unknown
300-42-####,1963-unknown
300-44-####,1963-1964
300-46-####,1965-unknown
300-48-####,1965-1966
300-50-####,1967-unknown
300-52-####,1968-unknown
300-54-####,1969-1970
300-56-####,1971-unknown
300-58-####,1972-unknown
300-60-####,1973-unknown
300-62-####,1973-unknown
300-64-####,1974-unknown
300-66-####,1975-unknown
300-68-####,1976-unknown
300-70-####,1976-1977
300-72-####,1978-1979
300-74-####,1980-unknown
300-76-####,1981-unknown
300-78-####,1982-1983
300-80-####,1984-unknown
300-82-####,1985-1986
300-84-####,1987-unknown
300-86-####,1987-unknown
300-88-####,1988-unknown
300-90-####,1989-1992
300-92-####,1989-1992
300-94-####,1989-1992
300-96-####,1994-unknown
300-98-####,1996-1998
301-01-####,1936-1950
301-02-####,1998-unknown
301-03-####,1936-1950
301-04-####,2000-unknown
301-05-####,1936-1950
301-06-####,2002-2004
301-07-####,1936-1950
301-08-####,2004-2006
301-09-####,1936-1950
301-10-####,1936-1950
301-11-####,2006-2008
301-12-####,1936-1950
301-13-####,2008-2010
301-14-####,1936-1950
301-15-####,2010-2011
301-16-####,1936-1950
301-18-####,1936-1950
301-20-####,1936-1950
301-22-####,1936-1950
301-24-####,1936-1950
301-26-####,1936-1950
301-28-####,1951-unknown
301-30-####,1952-1953
301-32-####,1954-1955
301-34-####,1956-1957
301-36-####,1958-1959
301-38-####,1960-1961
301-40-####,1962-unknown
301-42-####,1963-unknown
301-44-####,1964-unknown
301-46-####,1965-unknown
301-48-####,1966-unknown
301-50-####,1967-unknown
301-52-####,1968-unknown
301-54-####,1969-unknown
301-56-####,1970-1971
301-58-####,1972-unknown
301-60-####,1973-unknown
301-62-####,1973-unknown
301-64-####,1974-unknown
301-66-####,1975-unknown
301-68-####,1976-unknown
301-70-####,1976-1977
301-72-####,1978-1979
301-74-####,1980-unknown
301-76-####,1981-unknown
301-78-####,1982-1983
301-80-####,1984-unknown
301-82-####,1985-1986
301-84-####,1987-unknown
301-86-####,1987-unknown
301-88-####,1988-unknown
301-90-####,1989-1992
301-92-####,1989-1992
301-94-####,1993-unknown
301-96-####,1994-unknown
301-98-####,1996-1998
302-01-####,1936-1950
302-02-####,1998-unknown
302-03-####,1936-1950
302-04-####,2000-unknown
302-05-####,1936-1950
302-06-####,2002-2004
302-07-####,1936-1950
302-08-####,2004-2006
302-09-####,1936-1950
302-10-####,1936-1950
302-11-####,2006-2008
302-12-####,1936-1950
302-13-####,2008-2010
302-14-####,1936-1950
302-15-####,2010-2011
302-16-####,1936-1950
302-18-####,1936-1950
302-20-####,1936-1950
302-22-####,1936-1950
302-24-####,1936-1950
302-26-####,1936-1950
302-28-####,1951-unknown
302-30-####,1952-1953
302-32-####,1954-1955
302-34-####,1956-1957
302-36-####,1958-1959
302-38-####,1960-1961
302-40-####,1962-unknown
302-42-####,1963-unknown
302-44-####,1964-unknown
302-46-####,1965-unknown
302-48-####,1966-unknown
302-50-####,1967-unknown
302-52-####,1968-unknown
302-54-####,1969-unknown
302-56-####,1970-unknown
302-58-####,1971-unknown
302-60-####,1972-unknown
302-62-####,1972-1973
302-64-####,1974-unknown
302-66-####,1975-unknown
302-68-####,1976-unknown
302-70-####,1976-unknown
302-72-####,1978-1979
302-74-####,1980-unknown
302-76-####,1981-unknown
302-78-####,1982-1983
302-80-####,1984-unknown
302-82-####,1985-1986
302-84-####,1987-unknown
302-86-####,1987-unknown
302-88-####,1988-unknown
302-90-####,1989-1992
302-92-####,1989-1992
302-94-####,1993-unknown
302-96-####,1994-unknown
302-98-####,1996-1998
