SSN Prefix,Years Issued
338-36-####,1960-1961
338-38-####,1962-unknown
338-40-####,1963-unknown
338-42-####,1964-1965
338-44-####,1966-unknown
338-46-####,1967-unknown
338-48-####,1968-unknown
338-50-####,1969-1970
338-52-####,1971-unknown
338-54-####,1972-unknown
338-56-####,1973-unknown
338-58-####,1974-unknown
338-60-####,1975-unknown
338-62-####,1976-unknown
338-64-####,1977-unknown
338-66-####,1978-1979
338-68-####,1980-unknown
338-70-####,1981-1982
338-72-####,1983-unknown
338-74-####,1984-1985
338-76-####,1986-unknown
338-78-####,1987-unknown
338-80-####,1988-unknown
338-82-####,1989-1992
338-84-####,1989-1992
338-86-####,1989-1992
338-88-####,1993-unknown
338-90-####,1994-unknown
338-92-####,1996-1998
338-94-####,1998-unknown
338-96-####,1999-2000
338-98-####,2001-unknown
339-01-####,1936-1950
339-02-####,2003-2005
339-03-####,1936-1950
339-04-####,2005-2007
339-05-####,1936-1950
339-06-####,2007-2009
339-07-####,1936-1950
339-08-####,2009-2011
339-09-####,1936-1950
339-10-####,1936-1950
339-11-####,2011-unknown
339-12-####,1936-1950
339-14-####,1936-1950
339-16-####,1936-1950
339-18-####,1936-1950
339-20-####,1936-1950
339-22-####,1936-1950
339-24-####,1936-1950
339-26-####,1936-1950
339-28-####,1951-1952
339-30-####,1953-1954
339-32-####,1955-1956
339-34-####,1957-1959
339-36-####,1960-1961
339-38-####,1962-unknown
339-40-####,1963-1964
339-42-####,1965-unknown
339-44-####,1966-unknown
339-46-####,1967-1968
339-48-####,1969-unknown
339-50-####,1969-1970
339-52-####,1971-unknown
339-54-####,1972-unknown
339-56-####,1973-unknown
339-58-####,1974-unknown
339-60-####,1975-unknown
339-62-####,1976-unknown
339-64-####,1977-unknown
339-66-####,1978-1979
339-68-####,1980-unknown
339-70-####,1981-1982
339-72-####,1983-unknown
339-74-####,1984-1985
339-76-####,1986-unknown
339-78-####,1987-unknown
339-80-####,1988-unknown
339-82-####,1989-1992
339-84-####,1989-1992
339-86-####,1989-1992
339-88-####,1993-unknown
339-90-####,1994-unknown
339-92-####,1996-1998
339-94-####,1998-unknown
339-96-####,1999-2000
339-98-####,2001-unknown
340-01-####,1936-1950
340-02-####,2003-2005
340-03-####,1936-1950
340-04-####,2005-2007
340-05-####,1936-1950
340-06-####,2007-2009
340-07-####,1936-1950
340-08-####,2009-2011
340-09-####,1936-1950
340-10-####,1936-1950
340-11-####,2011-unknown
340-12-####,1936-1950
340-14-####,1936-1950
340-16-####,1936-1950
340-18-####,1936-1950
340-20-####,1936-1950
340-22-####,1936-1950
340-24-####,1936-1950
340-26-####,1936-1950
340-28-####,1951-1952
340-30-####,1953-1954
340-32-####,1955-1956
340-34-####,1957-1959
340-36-####,1960-1961
340-38-####,1962-unknown
340-40-####,1963-1964
340-42-####,1965-unknown
340-44-####,1966-unknown
340-46-####,1967-1968
340-48-####,1969-unknown
340-50-####,1970-unknown
340-52-####,1971-unknown
340-54-####,1972-unknown
340-56-####,1973-unknown
340-58-####,1974-unknown
340-60-####,1975-unknown
340-62-####,1976-unknown
340-64-####,1977-unknown
340-66-####,1978-1979
340-68-####,1980-unknown
340-70-####,1981-1982
340-72-####,1983-1984
340-74-####,1985-unknown
340-76-####,1986-unknown
340-78-####,1987-unknown
340-80-####,1988-unknown
340-82-####,1989-1992
340-84-####,1989-1992
340-86-####,1989-1992
340-88-####,1993-unknown
340-90-####,1994-unknown
340-92-####,1996-1998
340-94-####,1998-unknown
340-96-####,1999-2000
340-98-####,2001-unknown
341-01-####,1936-1950
341-02-####,2003-2005
341-03-####,1936-1950
341-04-####,2005-2007
341-05-####,1936-1950
341-06-####,2007-2009
341-07-####,1936-1950
341-08-####,2009-2011
341-09-####,1936-1950
341-10-####,1936-1950
341-11-####,2011-unknown
341-12-####,1936-1950
341-14-####,1936-1950
341-16-####,1936-1950
341-18-####,1936-1950
341-20-####,1936-1950
341-22-####,1936-1950
341-24-####,1936-1950
341-26-####,1936-1950
341-28-####,1951-1952
341-30-####,1953-1954
341-32-####,1955-1957
341-34-####,1958-1959
341-36-####,1960-1961
341-38-####,1962-unknown
341-40-####,1963-1964
341-42-####,1965-unknown
341-44-####,1966-unknown
341-46-####,1967-1968
341-48-####,1969-unknown
341-50-####,1970-unknown
341-52-####,1971-unknown
341-54-####,1972-unknown
341-56-####,1973-unknown
341-58-####,1974-unknown
341-60-####,1975-unknown
341-62-####,1976-unknown
341-64-####,1977-unknown
341-66-####,1978-1979
341-68-####,1980-unknown
341-70-####,1981-1982
341-72-####,1983-1984
341-74-####,1985-unknown
341-76-####,1986-unknown
341-78-####,1987-unknown
341-80-####,1988-unknown
341-82-####,1989-1992
341-84-####,1989-1992
341-86-####,1989-1992
341-88-####,1993-unknown
341-90-####,1994-unknown
341-92-####,1996-1998
341-94-####,1998-unknown
341-96-####,1999-2000
341-98-####,2001-unknown
342-01-####,1936-1950
342-02-####,2003-2005
342-03-####,1936-1950
342-04-####,2005-2007
342-05-####,1936-1950
342-06-####,2007-2009
342-07-####,1936-1950
342-08-####,2009-2011
342-09-####,1936-1950
342-10-####,1936-1950
342-11-####,2011-unknown
342-12-####,1936-1950
342-14-####,1936-1950
342-16-####,1936-1950
342-18-####,1936-1950
342-20-####,1936-1950
342-22-####,1936-1950
342-24-####,1936-1950
342-26-####,1936-1950
342-28-####,1951-1952
342-30-####,1953-1954
342-32-####,1955-1957
342-34-####,1958-1959
342-36-####,1960-1961
342-38-####,1962-unknown
342-40-####,1963-1964
342-42-####,1965-unknown
342-44-####,1966-unknown
342-46-####,1967-1968
342-48-####,1969-unknown
342-50-####,1970-unknown
342-52-####,1971-unknown
342-54-####,1972-unknown
342-56-####,1973-unknown
342-58-####,1974-unknown
342-60-####,1975-unknown
342-62-####,1976-unknown
342-64-####,1977-unknown
342-66-####,1978-1979
342-68-####,1980-unknown
342-70-####,1981-1982
342-72-####,1983-1984
342-74-####,1985-unknown
342-76-####,1986-unknown
342-78-####,1987-unknown
342-80-####,1988-unknown
342-82-####,1989-1992
342-84-####,1989-1992
342-86-####,1989-1992
342-88-####,1993-unknown
342-90-####,1994-unknown
342-92-####,1996-1998
342-94-####,1998-unknown
342-96-####,1999-2000
342-98-####,2001-unknown
343-01-####,1936-1950
343-02-####,2003-2005
343-03-####,1936-1950
343-04-####,2005-2007
343-05-####,1936-1950
343-06-####,2007-2009
343-07-####,1936-1950
343-08-####,2009-2011
343-09-####,1936-1950
343-10-####,1936-1950
343-11-####,2011-unknown
343-12-####,1936-1950
343-14-####,1936-1950
343-16-####,1936-1950
343-18-####,1936-1950
343-20-####,1936-1950
343-22-####,1936-1950
343-24-####,1936-1950
343-26-####,1936-1950
343-28-####,1951-1952
343-30-####,1953-1954
343-32-####,1955-1957
343-34-####,1958-1959
343-36-####,1960-1961
343-38-####,1962-unknown
343-40-####,1963-1964
343-42-####,1965-unknown
343-44-####,1966-unknown
343-46-####,1967-1968
343-48-####,1969-unknown
343-50-####,1970-unknown
343-52-####,1971-unknown
343-54-####,1972-unknown
343-56-####,1973-unknown
343-58-####,1974-unknown
343-60-####,1975-unknown
343-62-####,1976-unknown
343-64-####,1977-unknown
343-66-####,1978-1979
343-68-####,1980-unknown
343-70-####,1981-1982
343-72-####,1983-1984
343-74-####,1985-unknown
343-76-####,1986-unknown
343-78-####,1987-unknown
343-80-####,1988-unknown
343-82-####,1989-1992
343-84-####,1989-1992
343-86-####,1989-1992
343-88-####,1993-unknown
343-90-####,1994-unknown
343-92-####,1996-1998
343-94-####,1998-unknown
343-96-####,2000-unknown
343-98-####,2001-unknown
344-01-####,1936-1950
344-02-####,2003-2005
344-03-####,1936-1950
344-04-####,2005-2007
344-05-####,1936-1950
344-06-####,2007-2009
344-07-####,1936-1950
344-08-####,2009-2011
344-09-####,1936-1950
344-10-####,1936-1950
344-11-####,2011-unknown
344-12-####,1936-1950
344-14-####,1936-1950
344-16-####,1936-1950
344-18-####,1936-1950
344-20-####,1936-1950
344-22-####,1936-1950
344-24-####,1936-1950
344-26-####,1936-1950
344-28-####,1951-1952
344-30-####,1953-1955
344-32-####,1956-1957
344-34-####,1958-1959
344-36-####,1960-1961
344-38-####,1962-unknown
344-40-####,1963-1964
344-42-####,1965-unknown
344-44-####,1966-unknown
344-46-####,1967-unknown
344-48-####,1968-1969
344-50-####,1970-unknown
344-52-####,1971-unknown
344-54-####,1972-unknown
344-56-####,1973-unknown
344-58-####,1974-unknown
344-60-####,1975-unknown
344-62-####,1976-unknown
344-64-####,1977-unknown
344-66-####,1978-1979
344-68-####,1980-unknown
344-70-####,1981-1982
344-72-####,1983-1984
344-74-####,1985-unknown
344-76-####,1986-unknown
344-78-####,1987-unknown
344-80-####,1988-unknown
344-82-####,1989-1992
344-84-####,1989-1992
344-86-####,1989-1992
344-88-####,1993-unknown
344-90-####,1994-unknown
344-92-####,1996-1998
344-94-####,1998-unknown
344-96-####,2000-unknown
344-98-####,2001-unknown
345-01-####,1936-1950
345-02-####,2003-2005
345-03-####,1936-1950
345-04-####,2005-2007
345-05-####,1936-1950
345-06-####,2007-2009
345-07-####,1936-1950
345-08-####,2009-2011
345-09-####,1936-1950
345-10-####,1936-1950
345-11-####,2011-unknown
345-12-####,1936-1950
345-14-####,1936-1950
345-16-####,1936-1950
345-18-####,1936-1950
345-20-####,1936-1950
345-22-####,1936-1950
345-24-####,1936-1950
345-26-####,1936-1950
345-28-####,1951-1952
345-30-####,1953-1955
345-32-####,1956-1957
345-34-####,1958-1959
345-36-####,1960-1961
345-38-####,1962-unknown
345-40-####,1963-1964
345-42-####,1965-unknown
345-44-####,1966-unknown
345-46-####,1967-1968
345-48-####,1969-unknown
345-50-####,1970-unknown
345-52-####,1971-unknown
345-54-####,1972-unknown
345-56-####,1973-unknown
345-58-####,1974-unknown
345-60-####,1975-unknown
345-62-####,1976-unknown
345-64-####,1977-unknown
345-66-####,1978-1979
345-68-####,1980-unknown
345-70-####,1981-1982
345-72-####,1983-1984
345-74-####,1985-unknown
345-76-####,1986-unknown
345-78-####,1987-unknown
345-80-####,1988-unknown
345-82-####,1989-1992
345-84-####,1989-1992
345-86-####,1989-1992
345-88-####,1993-unknown
345-90-####,1995-unknown
345-92-####,1996-1998
345-94-####,1998-unknown
345-96-####,2000-unknown
345-98-####,2001-unknown
346-01-####,1936-1950
346-02-####,2003-2005
346-03-####,1936-1950
346-04-####,2005-2007
346-05-####,1936-1950
346-06-####,2007-2009
346-07-####,1936-1950
346-08-####,2009-2011
346-09-####,1936-1950
346-10-####,1936-1950
346-12-####,1936-1950
346-14-####,1936-1950
346-16-####,1936-1950
346-18-####,1936-1950
346-20-####,1936-1950
346-22-####,1936-1950
346-24-####,1936-1950
346-26-####,1936-1950
346-28-####,1951-1952
346-30-####,1953-1955
346-32-####,1956-1957
346-34-####,1958-1959
346-36-####,1960-1961
346-38-####,1962-unknown
346-40-####,1963-1964
346-42-####,1965-unknown
346-44-####,1966-unknown
346-46-####,1967-1968
346-48-####,1969-unknown
346-50-####,1970-unknown
346-52-####,1971-unknown
346-54-####,1972-unknown
346-56-####,1973-unknown
346-58-####,1974-unknown
346-60-####,1975-unknown
346-62-####,1976-unknown
346-64-####,1977-unknown
346-66-####,1978-1979
346-68-####,1980-1981
346-70-####,1982-unknown
346-72-####,1983-1984
346-74-####,1985-unknown
346-76-####,1986-unknown
346-78-####,1987-unknown
346-80-####,1988-unknown
346-82-####,1989-1992
346-84-####,1989-1992
346-86-####,1989-1992
346-88-####,1993-unknown
346-90-####,1995-unknown
346-92-####,1996-1998
346-94-####,1998-unknown
346-96-####,2000-unknown
346-98-####,2001-unknown
347-01-####,1936-1950
347-02-####,2003-2005
347-03-####,1936-1950
347-04-####,2005-2007
347-05-####,1936-1950
347-06-####,2007-2009
347-07-####,1936-1950
347-08-####,2009-2011
347-09-####,1936-1950
347-10-####,1936-1950
347-12-####,1936-1950
347-14-####,1936-1950
347-16-####,1936-1950
347-18-####,1936-1950
347-20-####,1936-1950
347-22-####,1936-1950
347-24-####,1936-1950
347-26-####,1936-1950
347-28-####,1951-1952
347-30-####,1953-1955
347-32-####,1956-1957
347-34-####,1958-1959
347-36-####,1960-1962
347-38-####,1963-unknown
347-40-####,1964-unknown
347-42-####,1965-unknown
347-44-####,1966-unknown
347-46-####,1967-1968
347-48-####,1969-unknown
347-50-####,1970-unknown
347-52-####,1971-unknown
347-54-####,1972-unknown
347-56-####,1973-unknown
347-58-####,1974-unknown
347-60-####,1975-unknown
347-62-####,1976-unknown
347-64-####,1977-unknown
347-66-####,1978-1979
347-68-####,1980-1981
347-70-####,1982-unknown
347-72-####,1983-1984
347-74-####,1985-unknown
347-76-####,1986-unknown
347-78-####,1987-unknown
347-80-####,1988-unknown
347-82-####,1989-1992
347-84-####,1989-1992
347-86-####,1989-1992
347-88-####,1993-unknown
347-90-####,1995-unknown
347-92-####,1996-1998
347-94-####,1998-unknown
347-96-####,2000-unknown
347-98-####,2001-2002
348-01-####,1936-1950
348-02-####,2003-2005
348-03-####,1936-1950
348-04-####,2005-2007
348-05-####,1936-1950
348-06-####,2007-2009
348-07-####,1936-1950
348-08-####,2009-2011
348-09-####,1936-1950
348-10-####,1936-1950
348-12-####,1936-1950
348-14-####,1936-1950
348-16-####,1936-1950
348-18-####,1936-1950
348-20-####,1936-1950
348-22-####,1936-1950
348-24-####,1936-1950
348-26-####,1936-1950
348-28-####,1951-1952
348-30-####,1953-1955
348-32-####,1956-1957
348-34-####,1958-1960
348-36-####,1961-1962
348-38-####,1963-unknown
348-40-####,1963-1964
348-42-####,1965-unknown
348-44-####,1966-unknown
348-46-####,1967-1968
348-48-####,1969-unknown
348-50-####,1970-unknown
348-52-####,1971-unknown
348-54-####,1972-unknown
348-56-####,1973-unknown
348-58-####,1974-unknown
348-60-####,1975-unknown
348-62-####,1976-unknown
348-64-####,1977-unknown
348-66-####,1978-1979
348-68-####,1980-1981
348-70-####,1982-unknown
348-72-####,1983-1984
348-74-####,1985-unknown
348-76-####,1986-unknown
348-78-####,1987-unknown
348-80-####,1988-unknown
348-82-####,1989-1992
348-84-####,1989-1992
348-86-####,1989-1992
348-88-####,1993-unknown
348-90-####,1989-1992
348-92-####,1996-1998
348-94-####,1998-unknown
348-96-####,2000-unknown
348-98-####,2001-2002
349-01-####,1936-1950
349-02-####,2003-2005
349-03-####,1936-1950
349-04-####,2005-2007
349-05-####,1936-1950
349-06-####,2007-2009
349-07-####,1936-1950
349-08-####,2009-2011
349-09-####,1936-1950
349-10-####,1936-1950
349-12-####,1936-1950
349-14-####,1936-1950
349-16-####,1936-1950
349-18-####,1936-1950
349-20-####,1936-1950
349-22-####,1936-1950
349-24-####,1936-1950
349-26-####,1936-1950
349-28-####,1951-1953
349-30-####,1954-1955
349-32-####,1956-1957
349-34-####,1958-1959
349-36-####,1960-1962
349-38-####,1963-unknown
349-40-####,1963-1964
349-42-####,1965-unknown
349-44-####,1966-unknown
349-46-####,1967-1968
349-48-####,1969-unknown
349-50-####,1970-unknown
349-52-####,1971-unknown
349-54-####,1972-unknown
349-56-####,1973-unknown
349-58-####,1974-unknown
349-60-####,1975-unknown
349-62-####,1976-unknown
349-64-####,1977-unknown
349-66-####,1978-1979
349-68-####,1980-1981
349-70-####,1982-unknown
349-72-####,1983-1984
349-74-####,1985-unknown
349-76-####,1986-unknown
349-78-####,1987-unknown
349-80-####,1988-unknown
349-82-####,1989-1992
349-84-####,1989-1992
349-86-####,1989-1992
349-88-####,1993-unknown
349-90-####,1995-unknown
349-92-####,1996-1998
349-94-####,1998-unknown
349-96-####,2000-unknown
349-98-####,2001-2002
350-01-####,1936-1950
350-02-####,2003-2005
350-03-####,1936-1950
350-04-####,2005-2007
350-05-####,1936-1950
350-06-####,2007-2009
350-07-####,1936-1950
350-08-####,2009-2011
350-09-####,1936-1950
350-10-####,1936-1950
350-12-####,1936-1950
350-14-####,1936-1950
350-16-####,1936-1950
350-18-####,1936-1950
350-20-####,1936-1950
350-22-####,1936-1950
350-24-####,1936-1950
350-26-####,1951-unknown
350-28-####,1952-1953
350-30-####,1954-1955
350-32-####,1971-1972
350-34-####,1958-1960
350-36-####,1961-1962
350-38-####,1963-unknown
350-40-####,1963-1964
350-42-####,1965-unknown
350-44-####,1966-unknown
350-46-####,1967-1968
350-48-####,1969-unknown
350-50-####,1970-unknown
350-52-####,1971-1972
350-54-####,1973-unknown
350-56-####,1973-unknown
350-58-####,1974-unknown
350-60-####,1975-unknown
350-62-####,1976-unknown
350-64-####,1977-unknown
350-66-####,1978-1979
350-68-####,1980-1981
350-70-####,1982-unknown
350-72-####,1983-1984
350-74-####,1985-unknown
350-76-####,1986-unknown
350-78-####,1987-unknown
350-80-####,1988-unknown
350-82-####,1989-1992
350-84-####,1989-1992
350-86-####,1989-1992
350-88-####,1993-unknown
350-90-####,1995-unknown
350-92-####,1996-1998
350-94-####,1998-unknown
350-96-####,2000-unknown
350-98-####,2001-2003
351-01-####,1936-1950
351-02-####,2003-2005
351-03-####,1936-1950
351-04-####,2005-2007
351-05-####,1936-1950
351-06-####,2007-2009
351-07-####,1936-1950
351-08-####,2009-2011
351-09-####,1936-1950
351-10-####,1936-1950
351-12-####,1936-1950
351-14-####,1936-1950
351-16-####,1936-1950
351-18-####,1936-1950
351-20-####,1936-1950
351-22-####,1936-1950
351-24-####,1936-1950
351-26-####,1951-unknown
351-28-####,1952-1953
351-30-####,1954-1955
351-32-####,1956-1957
351-34-####,1958-1960
351-36-####,1961-1962
351-38-####,1963-unknown
351-40-####,1963-1964
351-42-####,1965-unknown
351-44-####,1966-unknown
351-46-####,1967-1968
351-48-####,1969-unknown
351-50-####,1970-unknown
351-52-####,1971-1972
351-54-####,1973-unknown
351-56-####,1973-unknown
351-58-####,1974-unknown
351-60-####,1975-unknown
351-62-####,1976-unknown
351-64-####,1977-1978
351-66-####,1979-unknown
351-68-####,1980-1981
351-70-####,1982-unknown
351-72-####,1983-1984
351-74-####,1985-unknown
351-76-####,1986-unknown
351-78-####,1987-unknown
351-80-####,1988-unknown
351-82-####,1989-1992
351-84-####,1989-1992
351-86-####,1989-1992
351-88-####,1993-unknown
351-90-####,1995-unknown
351-92-####,1996-1998
351-94-####,1998-unknown
351-96-####,2000-unknown
351-98-####,2001-2003
352-01-####,1936-1950
352-02-####,2003-2005
352-03-####,1936-1950
352-04-####,2005-2007
352-05-####,1936-1950
352-06-####,2007-2009
352-07-####,1936-1950
352-08-####,2009-2011
352-09-####,1936-1950
352-10-####,1936-1950
352-12-####,1936-1950
352-14-####,1936-1950
352-16-####,1936-1950
352-18-####,1936-1950
352-20-####,1936-1950
352-22-####,1936-1950
352-24-####,1936-1950
352-26-####,1936-1950
352-28-####,1951-1953
352-30-####,1954-1955
352-32-####,1956-1957
352-34-####,1958-1960
352-36-####,1961-1962
352-38-####,1963-unknown
352-40-####,1964-unknown
352-42-####,1965-unknown
352-44-####,1966-unknown
352-46-####,1967-1968
352-48-####,1969-unknown
352-50-####,1970-unknown
352-52-####,1971-1972
352-54-####,1973-unknown
352-56-####,1973-unknown
352-58-####,1974-unknown
352-60-####,1975-unknown
352-62-####,1976-unknown
352-64-####,1977-1978
352-66-####,1979-unknown
352-68-####,1980-1981
352-70-####,1982-unknown
352-72-####,1983-1984
352-74-####,1985-1986
352-76-####,1987-unknown
352-78-####,1987-unknown
352-80-####,1988-unknown
352-82-####,1989-1992
352-84-####,1989-1992
352-86-####,1989-1992
352-88-####,1993-unknown
352-90-####,1995-unknown
352-92-####,1996-1998
352-94-####,1998-unknown
352-96-####,2000-unknown
352-98-####,2002-2003
353-01-####,1936-1950
353-02-####,2003-2005
353-03-####,1936-1950
353-04-####,2005-2007
353-05-####,1936-1950
353-06-####,2007-2009
353-07-####,1936-1950
353-08-####,2009-2011
353-09-####,1936-1950
353-10-####,1936-1950
353-12-####,1936-1950
353-14-####,1936-1950
353-16-####,1936-1950
353-18-####,1936-1950
353-20-####,1936-1950
353-22-####,1936-1950
353-24-####,1936-1950
353-26-####,1936-1950
353-28-####,1951-1953
353-30-####,1954-1955
353-32-####,1956-1957
353-34-####,1958-1960
353-36-####,1961-1962
353-38-####,1963-unknown
353-40-####,1963-1964
353-42-####,1965-unknown
353-44-####,1966-1967
353-46-####,1968-unknown
353-48-####,1969-unknown
353-50-####,1970-unknown
353-52-####,1971-1972
353-54-####,1973-unknown
353-56-####,1973-unknown
353-58-####,1974-unknown
353-60-####,1975-unknown
353-62-####,1976-unknown
353-64-####,1977-1978
353-66-####,1979-unknown
353-68-####,1980-1981
353-70-####,1982-unknown
353-72-####,1983-1984
353-74-####,1985-1986
353-76-####,1987-unknown
353-78-####,1987-unknown
353-80-####,1988-unknown
353-82-####,1989-1992
353-84-####,1989-1992
353-86-####,1989-1992
353-88-####,1993-unknown
353-90-####,1995-unknown
353-92-####,1997-1998
353-94-####,1998-unknown
353-96-####,2000-unknown
353-98-####,2002-2003
354-01-####,1936-1950
354-02-####,2004-2005
354-03-####,1936-1950
354-04-####,2005-2007
354-05-####,1936-1950
354-06-####,2007-2009
354-07-####,1936-1950
354-08-####,2009-2011
354-09-####,1936-1950
354-10-####,1936-1950
354-12-####,1936-1950
354-14-####,1936-1950
354-16-####,1936-1950
354-18-####,1936-1950
354-20-####,1936-1950
354-22-####,1936-1950
354-24-####,1936-1950
354-26-####,1951-unknown
354-28-####,1952-1953
354-30-####,1954-1955
354-32-####,1956-1957
354-34-####,1958-1960
354-36-####,1961-1962
354-38-####,1963-unknown
354-40-####,1963-1964
354-42-####,1965-unknown
354-44-####,1966-1967
354-46-####,1968-unknown
354-48-####,1969-unknown
354-50-####,1970-unknown
354-52-####,1971-1972
354-54-####,1973-unknown
354-56-####,1973-unknown
354-58-####,1974-unknown
354-60-####,1975-unknown
354-62-####,1976-unknown
354-64-####,1977-1978
354-66-####,1979-unknown
354-68-####,1980-1981
354-70-####,1982-unknown
354-72-####,1983-1984
354-74-####,1985-1986
354-76-####,1987-unknown
354-78-####,1987-unknown
354-80-####,1988-unknown
354-82-####,1989-1992
354-84-####,1989-1992
354-86-####,1989-1992
354-88-####,1993-unknown
354-90-####,1995-unknown
354-92-####,1997-1998
354-94-####,1998-unknown
354-96-####,2000-unknown
354-98-####,2002-2004
355-01-####,1936-1950
355-02-####,2004-2005
355-03-####,1936-1950
355-04-####,2005-2007
355-05-####,1936-1950
355-06-####,2007-2009
355-07-####,1936-1950
355-08-####,2009-2011
355-09-####,1936-1950
355-10-####,1936-1950
355-12-####,1936-1950
355-14-####,1936-1950
355-16-####,1936-1950
355-18-####,1936-1950
355-20-####,1936-1950
355-22-####,1936-1950
355-24-####,1936-1950
355-26-####,1936-1950
355-28-####,1951-1953
355-30-####,1954-1955
355-32-####,1956-1958
355-34-####,1959-1960
355-36-####,1961-1962
355-38-####,1963-unknown
355-40-####,1963-1964
355-42-####,1965-unknown
355-44-####,1966-1967
355-46-####,1968-unknown
355-48-####,1969-unknown
355-50-####,1970-unknown
355-52-####,1971-1972
355-54-####,1973-unknown
355-56-####,1973-unknown
355-58-####,1974-unknown
355-60-####,1975-unknown
355-62-####,1976-unknown
355-64-####,1977-1978
355-66-####,1979-unknown
355-68-####,1980-1981
355-70-####,1982-1983
355-72-####,1984-unknown
355-74-####,1985-1986
355-76-####,1987-unknown
355-78-####,1987-unknown
355-80-####,1988-unknown
355-82-####,1989-1992
355-84-####,1989-1992
355-86-####,1989-1992
355-88-####,1993-unknown
355-90-####,1995-unknown
355-92-####,1997-1998
355-94-####,1998-unknown
355-96-####,2000-unknown
355-98-####,2002-2004
356-01-####,1936-1950
356-02-####,2004-2006
356-03-####,1936-1950
356-04-####,2006-2007
356-05-####,1936-1950
356-06-####,2007-2009
356-07-####,1936-1950
356-08-####,2009-2011
356-09-####,1936-1950
356-10-####,1936-1950
356-12-####,1936-1950
356-14-####,1936-1950
356-16-####,1936-1950
356-18-####,1936-1950
356-20-####,1936-1950
356-22-####,1936-1950
356-24-####,1936-1950
356-26-####,1951-unknown
356-28-####,1952-1953
356-30-####,1954-1955
356-32-####,1956-1958
356-34-####,1959-1960
356-36-####,1961-1962
356-38-####,1963-unknown
356-40-####,1963-1964
356-42-####,1965-unknown
356-44-####,1966-1967
356-46-####,1968-unknown
356-48-####,1969-unknown
356-50-####,1970-unknown
356-52-####,1971-1972
356-54-####,1973-unknown
356-56-####,1973-unknown
356-58-####,1974-unknown
356-60-####,1975-unknown
356-62-####,1976-unknown
356-64-####,1977-1978
356-66-####,1979-unknown
356-68-####,1980-1981
356-70-####,1982-1983
356-72-####,1984-unknown
356-74-####,1985-1986
356-76-####,1987-unknown
356-78-####,1987-unknown
356-80-####,1988-unknown
356-82-####,1989-1992
356-84-####,1989-1992
356-86-####,1989-1992
356-88-####,1993-unknown
356-90-####,1995-unknown
356-92-####,1997-1998
356-94-####,1998-unknown
356-96-####,2000-unknown
356-98-####,2002-2004
357-01-####,1936-1950
357-02-####,2004-2006
357-03-####,1936-1950
357-04-####,2006-2008
357-05-####,1936-1950
357-06-####,2008-2009
357-07-####,1936-1950
357-08-####,2009-2011
357-09-####,1936-1950
357-10-####,1936-1950
357-12-####,1936-1950
357-14-####,1936-1950
357-16-####,1936-1950
357-18-####,1936-1950
357-20-####,1936-1950
357-22-####,1936-1950
357-24-####,1936-1950
357-26-####,1936-1950
357-28-####,1951-1953
357-30-####,1954-1955
357-32-####,1956-1957
357-34-####,1958-1960
357-36-####,1961-1962
357-38-####,1963-unknown
357-40-####,1963-1964
357-42-####,1965-unknown
357-44-####,1966-1967
357-46-####,1968-unknown
357-48-####,1969-unknown
357-50-####,1970-unknown
357-52-####,1971-1972
357-54-####,1973-unknown
357-56-####,1973-unknown
357-58-####,1974-unknown
357-60-####,1975-unknown
357-62-####,1976-unknown
357-64-####,1977-1978
357-66-####,1979-unknown
357-68-####,1980-1981
357-70-####,1982-1983
357-72-####,1984-unknown
357-74-####,1985-1986
357-76-####,1987-unknown
357-78-####,1987-unknown
357-80-####,1988-unknown
357-82-####,1989-1992
357-84-####,1989-1992
357-86-####,1989-1992
357-88-####,1993-unknown
357-90-####,1995-unknown
357-92-####,1997-1998
357-94-####,1998-unknown
357-96-####,2000-unknown
357-98-####,2002-2004
358-01-####,1936-1950
358-02-####,2004-2006
358-03-####,1936-1950
358-04-####,2006-2008
358-05-####,1936-1950
358-06-####,2008-2010
358-07-####,1936-1950
358-08-####,2010-2011
358-09-####,1936-1950
358-10-####,1936-1950
358-12-####,1936-1950
358-14-####,1936-1950
358-16-####,1936-1950
358-18-####,1936-1950
358-20-####,1936-1950
358-22-####,1936-1950
358-24-####,1936-1950
358-26-####,1951-unknown
358-28-####,1952-1953
358-30-####,1954-1955
358-32-####,1956-1958
358-34-####,1959-1960
358-36-####,1961-1962
358-38-####,1963-unknown
358-40-####,1964-unknown
358-42-####,1965-unknown
358-44-####,1966-1967
358-46-####,1968-unknown
358-48-####,1969-unknown
358-50-####,1970-unknown
358-52-####,1971-1972
358-54-####,1973-unknown
358-56-####,1973-unknown
358-58-####,1974-unknown
358-60-####,1975-unknown
358-62-####,1976-unknown
358-64-####,1977-1978
358-66-####,1979-unknown
358-68-####,1980-1981
358-70-####,1982-1983
358-72-####,1984-unknown
358-74-####,1985-1986
358-76-####,1987-unknown
358-78-####,1987-unknown
358-80-####,1988-unknown
358-82-####,1989-1992
358-84-####,1989-1992
358-86-####,1989-1992
358-88-####,1994-unknown
358-90-####,1995-unknown
358-92-####,1997-1998
358-94-####,1998-unknown
358-96-####,2000-unknown
358-98-####,2002-2004
359-01-####,1936-1950
359-02-####,2004-2006
359-03-####,1936-1950
359-04-####,2006-2008
359-05-####,1936-1950
359-06-####,2008-2010
359-07-####,1936-1950
359-08-####,2010-2011
359-09-####,1936-1950
