SSN Prefix,Years Issued
567-07-####,1936-1950
567-08-####,1971-unknown
567-09-####,1936-1950
567-10-####,1936-1950
567-11-####,1972-unknown
567-12-####,1936-1950
567-13-####,1972-unknown
567-14-####,1936-1950
567-15-####,1972-unknown
567-16-####,1936-1950
567-17-####,1972-unknown
567-18-####,1936-1950
567-19-####,1973-unknown
567-20-####,1936-1950
567-21-####,1973-unknown
567-22-####,1936-1950
567-23-####,1973-unknown
567-24-####,1936-1950
567-25-####,1973-unknown
567-26-####,1936-1950
567-27-####,1973-unknown
567-28-####,1936-1950
567-29-####,1974-unknown
567-30-####,1936-1950
567-31-####,1974-unknown
567-32-####,1936-1950
567-33-####,1974-unknown
567-34-####,1936-1950
567-35-####,1975-unknown
567-36-####,1936-1950
567-37-####,1975-unknown
567-38-####,1936-1950
567-39-####,1976-unknown
567-40-####,1936-1950
567-41-####,1976-unknown
567-42-####,1936-1950
567-43-####,1976-unknown
567-44-####,1951-unknown
567-45-####,1977-unknown
567-46-####,1952-unknown
567-47-####,1977-unknown
567-48-####,1953-1954
567-49-####,1977-unknown
567-50-####,1955-unknown
567-51-####,1978-unknown
567-52-####,1956-unknown
567-53-####,1978-unknown
567-54-####,1957-unknown
567-55-####,1979-unknown
567-56-####,1958-unknown
567-57-####,1979-unknown
567-58-####,1959-unknown
567-59-####,1980-unknown
567-60-####,1960-unknown
567-61-####,1980-unknown
567-62-####,1961-unknown
567-63-####,1981-unknown
567-64-####,1962-unknown
567-65-####,1981-unknown
567-66-####,1962-unknown
567-67-####,1981-unknown
567-68-####,1963-unknown
567-69-####,1982-unknown
567-70-####,1963-unknown
567-71-####,1982-unknown
567-72-####,1963-unknown
567-73-####,1983-unknown
567-74-####,1964-unknown
567-75-####,1983-unknown
567-76-####,1965-unknown
567-77-####,1984-unknown
567-78-####,1965-unknown
567-79-####,1984-unknown
567-80-####,1966-unknown
567-81-####,1984-unknown
567-82-####,1966-unknown
567-83-####,1985-unknown
567-84-####,1967-unknown
567-85-####,1985-unknown
567-86-####,1967-unknown
567-87-####,1986-unknown
567-88-####,1967-unknown
567-89-####,1986-unknown
567-90-####,1968-unknown
567-91-####,1986-unknown
567-92-####,1968-unknown
567-93-####,1987-unknown
567-94-####,1969-unknown
567-95-####,1987-unknown
567-96-####,1969-unknown
567-97-####,1987-unknown
567-98-####,1970-unknown
567-99-####,1987-unknown
568-01-####,1936-1950
568-02-####,1970-unknown
568-03-####,1936-1950
568-04-####,1971-unknown
568-05-####,1936-1950
568-06-####,1971-unknown
568-07-####,1936-1950
568-08-####,1971-unknown
568-09-####,1936-1950
568-10-####,1936-1950
568-11-####,1972-unknown
568-12-####,1936-1950
568-13-####,1972-unknown
568-14-####,1936-1950
568-15-####,1972-unknown
568-16-####,1936-1950
568-17-####,1972-unknown
568-18-####,1936-1950
568-19-####,1973-unknown
568-20-####,1936-1950
568-21-####,1973-unknown
568-22-####,1936-1950
568-23-####,1973-unknown
568-24-####,1936-1950
568-25-####,1973-unknown
568-26-####,1936-1950
568-27-####,1973-unknown
568-28-####,1936-1950
568-29-####,1974-unknown
568-30-####,1936-1950
568-31-####,1974-unknown
568-32-####,1936-1950
568-33-####,1975-unknown
568-34-####,1936-1950
568-35-####,1975-unknown
568-36-####,1936-1950
568-37-####,1975-unknown
568-38-####,1936-1950
568-39-####,1976-unknown
568-40-####,1936-1950
568-41-####,1976-unknown
568-42-####,1936-1950
568-43-####,1976-unknown
568-44-####,1951-unknown
568-45-####,1977-unknown
568-46-####,1952-unknown
568-47-####,1977-unknown
568-48-####,1954-unknown
568-49-####,1977-unknown
568-50-####,1955-unknown
568-51-####,1978-unknown
568-52-####,1956-unknown
568-53-####,1978-unknown
568-54-####,1956-1957
568-55-####,1979-unknown
568-56-####,1958-unknown
568-57-####,1979-unknown
568-58-####,1959-unknown
568-59-####,1980-unknown
568-60-####,1960-unknown
568-61-####,1980-unknown
568-62-####,1961-unknown
568-63-####,1981-unknown
568-64-####,1962-unknown
568-65-####,1981-unknown
568-66-####,1962-unknown
568-67-####,1981-unknown
568-68-####,1963-unknown
568-69-####,1982-unknown
568-70-####,1963-unknown
568-71-####,1982-unknown
568-72-####,1963-unknown
568-73-####,1983-unknown
568-74-####,1964-unknown
568-75-####,1983-unknown
568-76-####,1965-unknown
568-77-####,1984-unknown
568-78-####,1965-unknown
568-79-####,1984-unknown
568-80-####,1966-unknown
568-81-####,1984-unknown
568-82-####,1966-unknown
568-83-####,1985-unknown
568-84-####,1967-unknown
568-85-####,1985-unknown
568-86-####,1967-unknown
568-87-####,1986-unknown
568-88-####,1968-unknown
568-89-####,1986-unknown
568-90-####,1968-unknown
568-91-####,1986-unknown
568-92-####,1968-unknown
568-93-####,1987-unknown
568-94-####,1969-unknown
568-95-####,1987-unknown
568-96-####,1969-unknown
568-97-####,1987-unknown
568-98-####,1970-unknown
568-99-####,1987-unknown
569-01-####,1936-1950
569-02-####,1970-unknown
569-03-####,1936-1950
569-04-####,1971-unknown
569-05-####,1936-1950
569-06-####,1971-unknown
569-07-####,1936-1950
569-08-####,1971-unknown
569-09-####,1936-1950
569-10-####,1936-1950
569-11-####,1972-unknown
569-12-####,1936-1950
569-13-####,1972-unknown
569-14-####,1936-1950
569-15-####,1972-unknown
569-16-####,1936-1950
569-17-####,1972-unknown
569-18-####,1936-1950
569-19-####,1973-unknown
569-20-####,1936-1950
569-21-####,1973-unknown
569-22-####,1936-1950
569-23-####,1973-unknown
569-24-####,1936-1950
569-25-####,1973-unknown
569-26-####,1936-1950
569-27-####,1973-unknown
569-28-####,1936-1950
569-29-####,1974-unknown
569-30-####,1936-1950
569-31-####,1974-unknown
569-32-####,1936-1950
569-33-####,1975-unknown
569-34-####,1936-1950
569-35-####,1975-unknown
569-36-####,1936-1950
569-37-####,1975-unknown
569-38-####,1936-1950
569-39-####,1976-unknown
569-40-####,1936-1950
569-41-####,1976-unknown
569-42-####,1936-1950
569-43-####,1976-unknown
569-44-####,1951-unknown
569-45-####,1977-unknown
569-46-####,1952-unknown
569-47-####,1977-unknown
569-48-####,1953-1954
569-49-####,1977-unknown
569-50-####,1955-unknown
569-51-####,1978-unknown
569-52-####,1956-unknown
569-53-####,1978-unknown
569-54-####,1957-unknown
569-55-####,1979-unknown
569-56-####,1958-unknown
569-57-####,1979-unknown
569-58-####,1959-unknown
569-59-####,1980-unknown
569-60-####,1960-unknown
569-61-####,1980-unknown
569-62-####,1961-unknown
569-63-####,1981-unknown
569-64-####,1962-unknown
569-65-####,1981-unknown
569-66-####,1962-unknown
569-67-####,1981-unknown
569-68-####,1963-unknown
569-69-####,1982-unknown
569-70-####,1963-unknown
569-71-####,1982-unknown
569-72-####,1964-unknown
569-73-####,1983-unknown
569-74-####,1964-unknown
569-75-####,1983-unknown
569-76-####,1965-unknown
569-77-####,1984-unknown
569-78-####,1965-unknown
569-79-####,1984-unknown
569-80-####,1966-unknown
569-81-####,1984-unknown
569-82-####,1966-unknown
569-83-####,1985-unknown
569-84-####,1967-unknown
569-85-####,1985-unknown
569-86-####,1967-unknown
569-87-####,1986-unknown
569-88-####,1967-unknown
569-89-####,1986-unknown
569-90-####,1968-unknown
569-91-####,1986-unknown
569-92-####,1968-unknown
569-93-####,1987-unknown
569-94-####,1969-unknown
569-95-####,1987-unknown
569-96-####,1969-unknown
569-97-####,1987-unknown
569-98-####,1970-unknown
569-99-####,1987-unknown
570-01-####,1936-1950
570-02-####,1970-unknown
570-03-####,1936-1950
570-04-####,1971-unknown
570-05-####,1936-1950
570-06-####,1971-unknown
570-07-####,1936-1950
570-08-####,1971-unknown
570-09-####,1936-1950
570-10-####,1936-1950
570-11-####,1972-unknown
570-12-####,1936-1950
570-13-####,1972-unknown
570-14-####,1936-1950
570-15-####,1972-unknown
570-16-####,1936-1950
570-17-####,1972-unknown
570-18-####,1936-1950
570-19-####,1973-unknown
570-20-####,1936-1950
570-21-####,1973-unknown
570-22-####,1936-1950
570-23-####,1973-unknown
570-24-####,1936-1950
570-25-####,1973-unknown
570-26-####,1936-1950
570-27-####,1973-unknown
570-28-####,1936-1950
570-29-####,1974-unknown
570-30-####,1936-1950
570-31-####,1974-unknown
570-32-####,1936-1950
570-33-####,1975-unknown
570-34-####,1936-1950
570-35-####,1975-unknown
570-36-####,1936-1950
570-37-####,1975-unknown
570-38-####,1936-1950
570-39-####,1976-unknown
570-40-####,1936-1950
570-41-####,1976-unknown
570-42-####,1936-1950
570-43-####,1976-unknown
570-44-####,1951-unknown
570-45-####,1977-unknown
570-46-####,1952-unknown
570-47-####,1977-unknown
570-48-####,1954-unknown
570-49-####,1977-unknown
570-50-####,1955-unknown
570-51-####,1978-unknown
570-52-####,1956-unknown
570-53-####,1978-unknown
570-54-####,1957-unknown
570-55-####,1979-unknown
570-56-####,1958-unknown
570-57-####,1979-unknown
570-58-####,1959-unknown
570-59-####,1980-unknown
570-60-####,1960-unknown
570-61-####,1980-unknown
570-62-####,1961-unknown
570-63-####,1981-unknown
570-64-####,1962-unknown
570-65-####,1981-unknown
570-66-####,1962-unknown
570-67-####,1981-unknown
570-68-####,1963-unknown
570-69-####,1982-unknown
570-70-####,1963-unknown
570-71-####,1982-unknown
570-72-####,1963-unknown
570-73-####,1983-unknown
570-74-####,1964-unknown
570-75-####,1983-unknown
570-76-####,1965-unknown
570-77-####,1984-unknown
570-78-####,1965-unknown
570-79-####,1984-unknown
570-80-####,1966-unknown
570-81-####,1984-unknown
570-82-####,1966-unknown
570-83-####,1985-unknown
570-84-####,1967-unknown
570-85-####,1985-unknown
570-86-####,1967-unknown
570-87-####,1986-unknown
570-88-####,1967-unknown
570-89-####,1986-unknown
570-90-####,1968-unknown
570-91-####,1987-unknown
570-92-####,1969-unknown
570-93-####,1987-unknown
570-94-####,1969-unknown
570-95-####,1987-unknown
570-96-####,1969-unknown
570-97-####,1987-unknown
570-98-####,1970-unknown
570-99-####,1987-unknown
571-01-####,1936-1950
571-02-####,1971-unknown
571-03-####,1936-1950
571-04-####,1971-unknown
571-05-####,1936-1950
571-06-####,1971-unknown
571-07-####,1936-1950
571-08-####,1971-unknown
571-09-####,1936-1950
571-10-####,1936-1950
571-11-####,1972-unknown
571-12-####,1936-1950
571-13-####,1972-unknown
571-14-####,1936-1950
571-15-####,1972-unknown
571-16-####,1936-1950
571-17-####,1972-unknown
571-18-####,1936-1950
571-19-####,1973-unknown
571-20-####,1936-1950
571-21-####,1973-unknown
571-22-####,1936-1950
571-23-####,1973-unknown
571-24-####,1936-1950
571-25-####,1973-unknown
571-26-####,1936-1950
571-27-####,1973-unknown
571-28-####,1936-1950
571-29-####,1974-unknown
571-30-####,1936-1950
571-31-####,1974-unknown
571-32-####,1936-1950
571-33-####,1975-unknown
571-34-####,1936-1950
571-35-####,1975-unknown
571-36-####,1936-1950
571-37-####,1975-unknown
571-38-####,1936-1950
571-39-####,1976-unknown
571-40-####,1936-1950
571-41-####,1976-unknown
571-42-####,1936-1950
571-43-####,1976-unknown
571-44-####,1951-unknown
571-45-####,1977-unknown
571-46-####,1952-1953
571-47-####,1977-unknown
571-48-####,1954-unknown
571-49-####,1978-unknown
571-50-####,1955-unknown
571-51-####,1978-unknown
571-52-####,1956-unknown
571-53-####,1978-unknown
571-54-####,1957-unknown
571-55-####,1979-unknown
571-56-####,1958-unknown
571-57-####,1979-unknown
571-58-####,1959-unknown
571-59-####,1980-unknown
571-60-####,1960-unknown
571-61-####,1980-unknown
571-62-####,1961-unknown
571-63-####,1981-unknown
571-64-####,1962-unknown
571-65-####,1981-unknown
571-66-####,1962-unknown
571-67-####,1981-unknown
571-68-####,1963-unknown
571-69-####,1982-unknown
571-70-####,1963-unknown
571-71-####,1982-unknown
571-72-####,1963-unknown
571-73-####,1983-unknown
571-74-####,1964-unknown
571-75-####,1983-unknown
571-76-####,1965-unknown
571-77-####,1984-unknown
571-78-####,1965-unknown
571-79-####,1984-unknown
571-80-####,1966-unknown
571-81-####,1984-unknown
571-82-####,1966-unknown
571-83-####,1985-unknown
571-84-####,1967-unknown
571-85-####,1985-unknown
571-86-####,1967-unknown
571-87-####,1986-unknown
571-88-####,1968-unknown
571-89-####,1986-unknown
571-90-####,1968-unknown
571-91-####,1987-unknown
571-92-####,1969-unknown
571-93-####,1987-unknown
571-94-####,1969-unknown
571-95-####,1987-unknown
571-96-####,1969-unknown
571-97-####,1987-unknown
571-98-####,1970-unknown
571-99-####,1987-unknown
572-01-####,1936-1950
572-02-####,1970-unknown
572-03-####,1936-1950
572-04-####,1971-unknown
572-05-####,1936-1950
572-06-####,1971-unknown
572-07-####,1936-1950
572-08-####,1971-unknown
572-09-####,1936-1950
572-10-####,1936-1950
572-11-####,1972-unknown
572-12-####,1936-1950
572-13-####,1972-unknown
572-14-####,1936-1950
572-15-####,1972-unknown
572-16-####,1936-1950
572-17-####,1972-unknown
572-18-####,1936-1950
572-19-####,1973-unknown
572-20-####,1936-1950
572-21-####,1973-unknown
572-22-####,1936-1950
572-23-####,1973-unknown
572-24-####,1936-1950
572-25-####,1973-unknown
572-26-####,1936-1950
572-27-####,1973-unknown
572-28-####,1936-1950
572-29-####,1974-unknown
572-30-####,1936-1950
572-31-####,1974-unknown
572-32-####,1936-1950
572-33-####,1975-unknown
572-34-####,1936-1950
572-35-####,1975-unknown
572-36-####,1936-1950
572-37-####,1975-unknown
572-38-####,1936-1950
572-39-####,1976-unknown
572-40-####,1936-1950
572-41-####,1976-unknown
572-42-####,1936-1950
572-43-####,1976-unknown
572-44-####,1951-unknown
572-45-####,1977-unknown
572-46-####,1952-unknown
572-47-####,1977-unknown
572-48-####,1954-unknown
572-49-####,1978-unknown
572-50-####,1955-unknown
572-51-####,1978-unknown
572-52-####,1956-unknown
572-53-####,1978-unknown
572-54-####,1957-unknown
572-55-####,1979-unknown
572-56-####,1958-unknown
572-57-####,1979-unknown
572-58-####,1959-unknown
572-59-####,1980-unknown
572-60-####,1960-unknown
572-61-####,1980-unknown
572-62-####,1961-unknown
572-63-####,1981-unknown
572-64-####,1962-unknown
572-65-####,1981-unknown
572-66-####,1962-unknown
572-67-####,1981-unknown
572-68-####,1963-unknown
572-69-####,1982-unknown
572-70-####,1963-unknown
572-71-####,1982-unknown
572-72-####,1964-unknown
572-73-####,1983-unknown
572-74-####,1964-unknown
572-75-####,1983-unknown
572-76-####,1965-unknown
572-77-####,1984-unknown
572-78-####,1965-unknown
572-79-####,1984-unknown
572-80-####,1966-unknown
572-81-####,1984-unknown
572-82-####,1966-unknown
572-83-####,1985-unknown
572-84-####,1967-unknown
572-85-####,1985-unknown
572-86-####,1967-unknown
572-87-####,1986-unknown
572-88-####,1968-unknown
572-89-####,1986-unknown
572-90-####,1968-unknown
572-91-####,1987-unknown
572-92-####,1969-unknown
572-93-####,1987-unknown
572-94-####,1969-unknown
572-95-####,1987-unknown
572-96-####,1969-unknown
572-97-####,1987-unknown
572-98-####,1970-unknown
572-99-####,1987-unknown
573-01-####,1936-1950
573-02-####,1970-unknown
573-03-####,1936-1950
573-04-####,1971-unknown
573-05-####,1936-1950
573-06-####,1971-unknown
573-07-####,1936-1950
573-08-####,1971-unknown
573-09-####,1936-1950
573-10-####,1936-1950
573-11-####,1972-unknown
573-12-####,1936-1950
573-13-####,1972-unknown
573-14-####,1936-1950
573-15-####,1972-unknown
573-16-####,1936-1950
573-17-####,1972-unknown
573-18-####,1936-1950
573-19-####,1973-unknown
573-20-####,1936-1950
573-21-####,1973-unknown
573-22-####,1936-1950
573-23-####,1973-unknown
573-24-####,1936-1950
573-25-####,1973-unknown
573-26-####,1936-1950
573-27-####,1974-unknown
573-28-####,1936-1950
573-29-####,1974-unknown
573-30-####,1936-1950
573-31-####,1974-unknown
573-32-####,1936-1950
573-33-####,1975-unknown
573-34-####,1936-1950
573-35-####,1975-unknown
573-36-####,1936-1950
573-37-####,1975-unknown
573-38-####,1936-1950
573-39-####,1976-unknown
573-40-####,1936-1950
573-41-####,1976-unknown
573-42-####,1936-1950
573-43-####,1976-unknown
573-44-####,1951-unknown
573-45-####,1977-unknown
573-46-####,1953-unknown
573-47-####,1977-unknown
573-48-####,1954-unknown
573-49-####,1978-unknown
573-50-####,1955-unknown
573-51-####,1978-unknown
573-52-####,1956-unknown
573-53-####,1978-unknown
573-54-####,1957-unknown
573-55-####,1979-unknown
573-56-####,1958-unknown
573-57-####,1979-unknown
573-58-####,1959-unknown
573-59-####,1980-unknown
573-60-####,1960-unknown
573-61-####,1980-unknown
573-62-####,1961-unknown
573-63-####,1981-unknown
573-64-####,1962-unknown
573-65-####,1981-unknown
573-66-####,1962-unknown
573-67-####,1981-unknown
573-68-####,1963-unknown
573-69-####,1982-unknown
573-70-####,1963-unknown
573-71-####,1982-unknown
573-72-####,1964-unknown
573-73-####,1983-unknown
573-74-####,1964-unknown
573-75-####,1983-unknown
573-76-####,1965-unknown
573-77-####,1984-unknown
573-78-####,1965-unknown
573-79-####,1984-unknown
573-80-####,1966-unknown
573-81-####,1984-unknown
573-82-####,1966-unknown
573-83-####,1985-unknown
573-84-####,1967-unknown
573-85-####,1985-unknown
573-86-####,1967-unknown
573-87-####,1986-unknown
573-88-####,1968-unknown
573-89-####,1986-unknown
573-90-####,1968-unknown
573-91-####,1987-unknown
573-92-####,1969-unknown
573-93-####,1987-unknown
573-94-####,1969-unknown
573-95-####,1987-unknown
573-96-####,1970-unknown
573-97-####,1987-unknown
573-98-####,1970-unknown
573-99-####,1987-unknown
602-01-####,1987-unknown
602-02-####,1997-unknown
602-03-####,1987-unknown
602-04-####,1998-unknown
602-05-####,1988-unknown
602-06-####,1998-unknown
602-07-####,1988-unknown
602-08-####,1998-unknown
602-09-####,1988-unknown
602-10-####,1988-unknown
602-11-####,1998-unknown
602-12-####,1988-unknown
602-13-####,1999-unknown
602-14-####,1988-unknown
602-15-####,1999-unknown
602-16-####,1988-unknown
602-17-####,1999-2000
602-18-####,1988-unknown
602-19-####,2000-unknown
602-20-####,1988-unknown
602-21-####,2000-unknown
602-22-####,1989-1992
602-23-####,2000-2001
602-24-####,1989-1992
602-25-####,2001-unknown
602-26-####,1989-1992
602-27-####,2001-unknown
602-28-####,1989-1992
602-29-####,2001-unknown
602-30-####,1989-1992
602-31-####,2002-unknown
602-32-####,1989-1992
602-33-####,2002-unknown
602-34-####,1989-1992
602-35-####,2002-unknown
602-36-####,1989-1992
602-37-####,2003-unknown
602-38-####,1989-1992
602-39-####,2003-unknown
602-40-####,1989-1992
602-41-####,2003-unknown
602-42-####,1989-1992
602-43-####,2003-2004
602-44-####,1989-1992
602-45-####,2004-unknown
602-46-####,1989-1992
602-47-####,2004-unknown
602-48-####,1989-1992
602-49-####,2004-2005
602-50-####,1989-1992
602-51-####,2005-unknown
602-52-####,1989-1992
602-53-####,2005-unknown
602-54-####,1989-1992
602-55-####,2005-2006
602-56-####,1989-1992
602-57-####,2006-unknown
602-58-####,1989-1992
602-59-####,2006-unknown
602-60-####,1989-1992
602-61-####,2006-2007
602-62-####,1993-unknown
602-63-####,2007-unknown
602-64-####,1993-unknown
602-65-####,2007-unknown
602-66-####,1993-unknown
602-67-####,2007-2008
602-68-####,1993-unknown
602-69-####,2008-unknown
602-70-####,1994-unknown
602-71-####,2008-unknown
602-72-####,1994-unknown
602-73-####,2008-2009
602-74-####,1994-unknown
602-75-####,2009-unknown
602-76-####,1994-unknown
602-77-####,2009-unknown
602-78-####,1994-unknown
602-79-####,2009-2010
602-80-####,1995-unknown
602-81-####,2010-unknown
602-82-####,1995-unknown
602-83-####,2010-unknown
602-84-####,1995-unknown
602-85-####,2010-2011
602-86-####,1995-unknown
602-87-####,2011-unknown
602-88-####,1996-unknown
602-90-####,1996-unknown
602-92-####,1996-unknown
602-94-####,1996-unknown
602-96-####,1997-unknown
602-98-####,1997-unknown
603-01-####,1987-unknown
603-02-####,1997-unknown
603-03-####,1987-unknown
603-04-####,1998-unknown
603-05-####,1988-unknown
603-06-####,1998-unknown
603-07-####,1988-unknown
603-08-####,1998-unknown
603-09-####,1988-unknown
603-10-####,1988-unknown
603-11-####,1998-unknown
603-12-####,1988-unknown
603-13-####,1999-unknown
603-14-####,1988-unknown
603-15-####,1999-unknown
603-16-####,1988-unknown
603-17-####,1999-2000
603-18-####,1988-unknown
603-19-####,2000-unknown
603-20-####,1988-unknown
603-21-####,2000-unknown
603-22-####,1989-1992
603-23-####,2000-2001
603-24-####,1989-1992
603-25-####,2001-unknown
603-26-####,1989-1992
603-27-####,2001-unknown
603-28-####,1989-1992
603-29-####,2001-unknown
603-30-####,1989-1992
603-31-####,2002-unknown
603-32-####,1989-1992
603-33-####,2002-unknown
603-34-####,1989-1992
603-35-####,2002-unknown
603-36-####,1989-1992
603-37-####,2003-unknown
603-38-####,1989-1992
603-39-####,2003-unknown
603-40-####,1989-1992
603-41-####,2003-unknown
603-42-####,1989-1992
603-43-####,2003-2004
603-44-####,1989-1992
603-45-####,2004-unknown
603-46-####,1989-1992
603-47-####,2004-unknown
603-48-####,1989-1992
603-49-####,2004-2005
603-50-####,1989-1992
603-51-####,2005-unknown
603-52-####,1989-1992
603-53-####,2005-unknown
603-54-####,1989-1992
603-55-####,2005-2006
603-56-####,1989-1992
603-57-####,2006-unknown
603-58-####,1989-1992
603-59-####,2006-unknown
603-60-####,1989-1992
603-61-####,2006-2007
603-62-####,1993-unknown
603-63-####,2007-unknown
603-64-####,1993-unknown
603-65-####,2007-unknown
603-66-####,1993-unknown
603-67-####,2007-2008
603-68-####,1993-unknown
603-69-####,2008-unknown
603-70-####,1994-unknown
603-71-####,2008-unknown
603-72-####,1994-unknown
603-73-####,2008-2009
603-74-####,1994-unknown
603-75-####,2009-unknown
603-76-####,1994-unknown
603-77-####,2009-unknown
603-78-####,1994-unknown
603-79-####,2009-2010
603-80-####,1995-unknown
603-81-####,2010-unknown
603-82-####,1995-unknown
603-83-####,2010-unknown
603-84-####,1995-unknown
603-85-####,2010-2011
603-86-####,1995-unknown
603-87-####,2011-unknown
603-88-####,1996-unknown
603-90-####,1996-unknown
603-92-####,1996-unknown
603-94-####,1996-unknown
603-96-####,1997-unknown
603-98-####,1997-unknown
604-01-####,1987-unknown
604-02-####,1997-unknown
604-03-####,1987-unknown
604-04-####,1998-unknown
604-05-####,1988-unknown
604-06-####,1998-unknown
604-07-####,1988-unknown
604-08-####,1998-unknown
604-09-####,1988-unknown
604-10-####,1988-unknown
604-11-####,1998-unknown
604-12-####,1988-unknown
604-13-####,1999-unknown
604-14-####,1988-unknown
604-15-####,1999-unknown
604-16-####,1988-unknown
604-17-####,1999-2000
604-18-####,1988-unknown
604-19-####,2000-unknown
604-20-####,1989-1992
604-21-####,2000-unknown
604-22-####,1989-1992
604-23-####,2000-2001
604-24-####,1989-1992
604-25-####,2001-unknown
604-26-####,1989-1992
604-27-####,2001-unknown
604-28-####,1989-1992
604-29-####,2001-unknown
604-30-####,1989-1992
604-31-####,2002-unknown
604-32-####,1989-1992
604-33-####,2002-unknown
604-34-####,1989-1992
604-35-####,2002-unknown
604-36-####,1989-1992
604-37-####,2003-unknown
604-38-####,1989-1992
604-39-####,2003-unknown
604-40-####,1989-1992
604-41-####,2003-unknown
604-42-####,1989-1992
604-43-####,2003-2004
604-44-####,1989-1992
604-45-####,2004-unknown
604-46-####,1989-1992
604-47-####,2004-unknown
604-48-####,1989-1992
604-49-####,2004-2005
604-50-####,1989-1992
604-51-####,2005-unknown
604-52-####,1989-1992
604-53-####,2005-unknown
604-54-####,1989-1992
604-55-####,2005-2006
604-56-####,1989-1992
604-57-####,2006-unknown
604-58-####,1989-1992
604-59-####,2006-unknown
604-60-####,1989-1992
604-61-####,2006-2007
604-62-####,1993-unknown
604-63-####,2007-unknown
604-64-####,1993-unknown
604-65-####,2007-unknown
604-66-####,1993-unknown
604-67-####,2007-2008
604-68-####,1993-unknown
604-69-####,2008-unknown
604-70-####,1994-unknown
604-71-####,2008-unknown
604-72-####,1994-unknown
604-73-####,2008-2009
604-74-####,1994-unknown
604-75-####,2009-unknown
604-76-####,1994-unknown
604-77-####,2009-unknown
604-78-####,1994-unknown
604-79-####,2009-2010
604-80-####,1995-unknown
604-81-####,2010-unknown
604-82-####,1995-unknown
604-83-####,2010-unknown
604-84-####,1995-unknown
604-85-####,2010-2011
604-86-####,1995-unknown
604-87-####,2011-unknown
604-88-####,1996-unknown
604-90-####,1996-unknown
604-92-####,1996-unknown
604-94-####,1996-unknown
604-96-####,1997-unknown
604-98-####,1997-unknown
605-01-####,1987-unknown
605-02-####,1997-unknown
605-03-####,1987-unknown
605-04-####,1998-unknown
605-05-####,1988-unknown
605-06-####,1998-unknown
605-07-####,1988-unknown
605-08-####,1998-unknown
605-09-####,1988-unknown
605-10-####,1988-unknown
605-11-####,1998-unknown
605-12-####,1988-unknown
605-13-####,1999-unknown
605-14-####,1988-unknown
605-15-####,1999-unknown
605-16-####,1988-unknown
605-17-####,1999-2000
605-18-####,1988-unknown
605-19-####,2000-unknown
605-20-####,1989-1992
605-21-####,2000-unknown
605-22-####,1989-1992
605-23-####,2000-2001
605-24-####,1989-1992
605-25-####,2001-unknown
605-26-####,1989-1992
605-27-####,2001-unknown
605-28-####,1989-1992
605-29-####,2001-2002
605-30-####,1989-1992
605-31-####,2002-unknown
605-32-####,1989-1992
605-33-####,2002-unknown
605-34-####,1989-1992
605-35-####,2002-unknown
605-36-####,1989-1992
605-37-####,2003-unknown
605-38-####,1989-1992
605-39-####,2003-unknown
605-40-####,1989-1992
605-41-####,2003-unknown
605-42-####,1989-1992
605-43-####,2003-2004
605-44-####,1989-1992
605-45-####,2004-unknown
605-46-####,1989-1992
605-47-####,2004-unknown
605-48-####,1989-1992
605-49-####,2004-2005
605-50-####,1989-1992
605-51-####,2005-unknown
605-52-####,1989-1992
605-53-####,2005-unknown
605-54-####,1989-1992
605-55-####,2005-2006
605-56-####,1989-1992
605-57-####,2006-unknown
605-58-####,1989-1992
605-59-####,2006-unknown
605-60-####,1989-1992
605-61-####,2006-2007
605-62-####,1993-unknown
605-63-####,2007-unknown
605-64-####,1993-unknown
605-65-####,2007-unknown
605-66-####,1993-unknown
605-67-####,2007-2008
605-68-####,1993-unknown
605-69-####,2008-unknown
605-70-####,1994-unknown
605-71-####,2008-unknown
605-72-####,1994-unknown
605-73-####,2008-2009
605-74-####,1994-unknown
605-75-####,2009-unknown
605-76-####,1994-unknown
605-77-####,2009-unknown
605-78-####,1994-unknown
605-79-####,2009-2010
605-80-####,1995-unknown
605-81-####,2010-unknown
605-82-####,1995-unknown
605-83-####,2010-unknown
605-84-####,1995-unknown
605-85-####,2010-2011
605-86-####,1995-unknown
605-87-####,2011-unknown
605-88-####,1996-unknown
605-90-####,1996-unknown
605-92-####,1996-unknown
605-94-####,1996-unknown
605-96-####,1997-unknown
605-98-####,1997-unknown
606-01-####,1987-unknown
606-02-####,1997-unknown
606-03-####,1987-unknown
606-04-####,1998-unknown
606-05-####,1988-unknown
606-06-####,1998-unknown
606-07-####,1988-unknown
606-08-####,1998-unknown
606-09-####,1988-unknown
606-10-####,1988-unknown
606-11-####,1999-unknown
606-12-####,1988-unknown
606-13-####,1999-unknown
606-14-####,1988-unknown
606-15-####,1999-unknown
606-16-####,1988-unknown
606-17-####,1999-2000
606-18-####,1988-unknown
606-19-####,2000-unknown
606-20-####,1989-1992
606-21-####,2000-unknown
606-22-####,1989-1992
606-23-####,2000-2001
606-24-####,1989-1992
606-25-####,2001-unknown
606-26-####,1989-1992
606-27-####,2001-unknown
606-28-####,1989-1992
606-29-####,2001-2002
606-30-####,1989-1992
606-31-####,2002-unknown
606-32-####,1989-1992
606-33-####,2002-unknown
606-34-####,1989-1992
606-35-####,2002-unknown
606-36-####,1989-1992
606-37-####,2003-unknown
606-38-####,1989-1992
606-39-####,2003-unknown
