SSN Prefix,Years Issued
153-16-####,1936-1950
153-17-####,2006-2008
153-18-####,1936-1950
153-19-####,2008-2009
153-20-####,1936-1950
153-21-####,2009-2010
153-22-####,1936-1950
153-23-####,2010-2011
153-24-####,1936-1950
153-26-####,1951-1952
153-28-####,1953-1955
153-30-####,1956-1957
153-32-####,1958-1960
153-34-####,1961-1962
153-36-####,1963-unknown
153-38-####,1963-1964
153-40-####,1965-unknown
153-42-####,1966-unknown
153-44-####,1967-unknown
153-46-####,1968-unknown
153-48-####,1969-1970
153-50-####,1971-unknown
153-52-####,1972-unknown
153-54-####,1973-unknown
153-56-####,1974-unknown
153-58-####,1974-unknown
153-60-####,1975-unknown
153-62-####,1976-unknown
153-64-####,1977-unknown
153-66-####,1978-unknown
153-68-####,1979-unknown
153-70-####,1980-unknown
153-72-####,1981-1982
153-74-####,1983-unknown
153-76-####,1984-unknown
153-78-####,1985-1986
153-80-####,1987-unknown
153-82-####,1988-unknown
153-84-####,1988-unknown
153-86-####,1989-1992
153-88-####,1989-1992
153-90-####,1989-1992
153-92-####,1989-1992
153-94-####,1993-unknown
153-96-####,1995-unknown
153-98-####,1996-unknown
154-01-####,1936-1950
154-02-####,1997-1998
154-03-####,1936-1950
154-04-####,1999-unknown
154-05-####,1936-1950
154-06-####,2000-unknown
154-07-####,1936-1950
154-08-####,2001-unknown
154-09-####,1936-1950
154-10-####,1936-1950
154-11-####,2002-2004
154-12-####,1936-1950
154-13-####,2004-2005
154-14-####,1936-1950
154-15-####,2005-2006
154-16-####,1936-1950
154-17-####,2006-2008
154-18-####,1936-1950
154-19-####,2008-2009
154-20-####,1936-1950
154-21-####,2009-2010
154-22-####,1936-1950
154-23-####,2010-2011
154-24-####,1951-unknown
154-26-####,1952-1953
154-28-####,1954-1955
154-30-####,1956-1957
154-32-####,1958-1960
154-34-####,1961-1962
154-36-####,1963-unknown
154-38-####,1963-1964
154-40-####,1965-unknown
154-42-####,1966-unknown
154-44-####,1967-unknown
154-46-####,1968-unknown
154-48-####,1969-1970
154-50-####,1971-unknown
154-52-####,1972-unknown
154-54-####,1973-unknown
154-56-####,1974-unknown
154-58-####,1974-unknown
154-60-####,1975-unknown
154-62-####,1976-unknown
154-64-####,1977-unknown
154-66-####,1978-unknown
154-68-####,1979-unknown
154-70-####,1980-1981
154-72-####,1982-unknown
154-74-####,1983-unknown
154-76-####,1984-1985
154-78-####,1986-unknown
154-80-####,1987-unknown
154-82-####,1988-unknown
154-84-####,1988-unknown
154-86-####,1989-1992
154-88-####,1989-1992
154-90-####,1989-1992
154-92-####,1989-1992
154-94-####,1993-unknown
154-96-####,1995-unknown
154-98-####,1996-unknown
155-01-####,1936-1950
155-02-####,1997-1998
155-03-####,1936-1950
155-04-####,1999-unknown
155-05-####,1936-1950
155-06-####,2000-unknown
155-07-####,1936-1950
155-08-####,2001-unknown
155-09-####,1936-1950
155-10-####,1936-1950
155-11-####,2002-2004
155-12-####,1936-1950
155-13-####,2004-2005
155-14-####,1936-1950
155-15-####,2005-2006
155-16-####,1936-1950
155-17-####,2006-2008
155-18-####,1936-1950
155-19-####,2008-2009
155-20-####,1936-1950
155-21-####,2009-2011
155-22-####,1936-1950
155-23-####,2011-unknown
155-24-####,1951-unknown
155-26-####,1952-1953
155-28-####,1954-1955
155-30-####,1956-1957
155-32-####,1958-1960
155-34-####,1961-unknown
155-36-####,1962-unknown
155-38-####,1963-1964
155-40-####,1965-unknown
155-42-####,1966-unknown
155-44-####,1967-unknown
155-46-####,1968-1969
155-48-####,1970-unknown
155-50-####,1971-unknown
155-52-####,1972-unknown
155-54-####,1973-unknown
155-56-####,1974-unknown
155-58-####,1974-unknown
155-60-####,1975-unknown
155-62-####,1976-unknown
155-64-####,1977-unknown
155-66-####,1978-unknown
155-68-####,1979-unknown
155-70-####,1980-1981
155-72-####,1982-unknown
155-74-####,1983-unknown
155-76-####,1984-1985
155-78-####,1986-unknown
155-80-####,1987-unknown
155-82-####,1988-unknown
155-84-####,1988-unknown
155-86-####,1989-1992
155-88-####,1989-1992
155-90-####,1989-1992
155-92-####,1989-1992
155-94-####,1993-unknown
155-96-####,1995-unknown
155-98-####,1996-unknown
156-01-####,1936-1950
156-02-####,1997-1998
156-03-####,1936-1950
156-04-####,1999-unknown
156-05-####,1936-1950
156-06-####,2000-unknown
156-07-####,1936-1950
156-08-####,2001-2003
156-09-####,1936-1950
156-10-####,1936-1950
156-11-####,2003-2004
156-12-####,1936-1950
156-13-####,2004-2005
156-14-####,1936-1950
156-15-####,2005-2007
156-16-####,1936-1950
156-17-####,2007-2008
156-18-####,1936-1950
156-19-####,2008-2009
156-20-####,1936-1950
156-21-####,2009-2011
156-22-####,1936-1950
156-23-####,2011-unknown
156-24-####,1936-1950
156-26-####,1951-1953
156-28-####,1954-1955
156-30-####,1956-1957
156-32-####,1958-1960
156-34-####,1961-1962
156-36-####,1963-unknown
156-38-####,1963-1964
156-40-####,1965-unknown
156-42-####,1966-unknown
156-44-####,1967-1968
156-46-####,1969-unknown
156-48-####,1970-unknown
156-50-####,1971-unknown
156-52-####,1972-unknown
156-54-####,1973-unknown
156-56-####,1974-unknown
156-58-####,1974-unknown
156-60-####,1975-unknown
156-62-####,1976-unknown
156-64-####,1977-unknown
156-66-####,1978-unknown
156-68-####,1979-unknown
156-70-####,1980-1981
156-72-####,1982-unknown
156-74-####,1983-unknown
156-76-####,1984-1985
156-78-####,1986-unknown
156-80-####,1987-unknown
156-82-####,1988-unknown
156-84-####,1988-unknown
156-86-####,1989-1992
156-88-####,1989-1992
156-90-####,1989-1992
156-92-####,1989-1992
156-94-####,1993-unknown
156-96-####,1995-unknown
156-98-####,1996-unknown
157-01-####,1936-1950
157-02-####,1997-1998
157-03-####,1936-1950
157-04-####,1999-unknown
157-05-####,1936-1950
157-06-####,2000-unknown
157-07-####,1936-1950
157-08-####,2001-2003
157-09-####,1936-1950
157-10-####,1936-1950
157-11-####,2003-2004
157-12-####,1936-1950
157-13-####,2004-2005
157-14-####,1936-1950
157-15-####,2005-2007
157-16-####,1936-1950
157-17-####,2007-2008
157-18-####,1936-1950
157-19-####,2008-2009
157-20-####,1936-1950
157-21-####,2009-2011
157-22-####,1936-1950
157-23-####,2011-unknown
157-24-####,1936-1950
157-26-####,1951-1953
157-28-####,1954-1955
157-30-####,1956-1959
157-32-####,1960-1961
157-34-####,1962-1963
157-36-####,1964-unknown
157-38-####,1964-1965
157-40-####,1966-unknown
157-42-####,1967-unknown
157-44-####,1968-1969
157-46-####,1970-unknown
157-48-####,1970-1971
157-50-####,1972-unknown
157-52-####,1973-unknown
157-54-####,1974-unknown
157-56-####,1975-unknown
157-58-####,1975-unknown
157-60-####,1976-unknown
157-62-####,1977-unknown
157-64-####,1978-unknown
157-66-####,1979-unknown
157-68-####,1980-unknown
157-70-####,1981-1982
157-72-####,1983-unknown
157-74-####,1984-unknown
157-76-####,1985-1986
157-78-####,1987-unknown
157-80-####,1987-unknown
157-82-####,1988-unknown
157-84-####,1988-unknown
157-86-####,1989-1992
157-88-####,1989-1992
157-90-####,1989-1992
157-92-####,1989-1992
157-94-####,1994-unknown
157-96-####,1995-unknown
157-98-####,1996-unknown
158-01-####,1936-1950
158-02-####,1997-1998
158-03-####,1936-1950
158-04-####,1999-unknown
158-05-####,1936-1950
158-06-####,2000-unknown
158-07-####,1936-1950
158-08-####,2001-2003
158-09-####,1936-1950
158-10-####,1936-1950
158-11-####,2003-2004
158-12-####,1936-1950
158-13-####,2004-2005
158-14-####,1936-1950
158-15-####,2005-2007
158-16-####,1936-1950
158-17-####,2007-2008
158-18-####,1936-1950
158-19-####,2008-2009
158-20-####,1936-1950
158-21-####,2009-2011
158-22-####,1936-1950
158-23-####,2011-unknown
158-24-####,1936-1950
158-26-####,1951-1953
158-28-####,1954-1955
158-30-####,1956-1958
158-32-####,1959-1960
158-34-####,1961-1962
158-36-####,1963-unknown
158-38-####,1964-unknown
158-40-####,1965-unknown
158-42-####,1966-unknown
158-44-####,1967-1968
158-46-####,1969-unknown
158-48-####,1970-unknown
158-50-####,1971-unknown
158-52-####,1972-unknown
158-54-####,1973-unknown
158-56-####,1974-unknown
158-58-####,1975-unknown
158-60-####,1975-1976
158-62-####,1977-unknown
158-64-####,1977-unknown
158-66-####,1978-unknown
158-68-####,1979-1980
158-70-####,1981-unknown
158-72-####,1982-unknown
158-74-####,1983-unknown
158-76-####,1984-1985
158-78-####,1986-unknown
158-80-####,1987-unknown
158-82-####,1988-unknown
158-84-####,1989-1992
158-86-####,1989-1992
158-88-####,1989-1992
158-90-####,1989-1992
158-92-####,1989-1992
158-94-####,1994-unknown
158-96-####,1995-unknown
158-98-####,1996-unknown
