SSN Prefix,Years Issued
675-22-####,2004-2005
675-24-####,2005-unknown
675-26-####,2005-2006
675-28-####,2006-unknown
675-30-####,2006-2007
675-32-####,2007-unknown
675-34-####,2007-2008
675-36-####,2008-unknown
675-38-####,2008-2009
675-40-####,2009-unknown
675-42-####,2009-2010
675-44-####,2010-unknown
675-46-####,2010-2011
675-48-####,2011-unknown
